Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
ADEA,"Adeia Inc",10.32,0.19,+1.88%,10.1,10.36,10.05,594200,2023-12-12
ADI,"Analog Devices",190.97,0.84,+0.44%,190.22,191.05,189.12,2841200,2023-12-12
ADP,"Automatic Data Procs",236.68,3.39,+1.45%,235,236.69,233.16,1905100,2023-12-12
ADPT,"Adaptive Biotechnologies Corp",4.38,-0.21,-4.58%,4.66,4.66,4.36,1354200,2023-12-12
ADSK,"Autodesk Inc",227.94,1.85,+0.82%,224.83,228.95,224.25,1369300,2023-12-12
ADTN,"Adtran Holdings Inc",6.2,-0.03,-0.48%,6.29,6.29,5.99,772300,2023-12-12
ADUS,"Addus Homecare Corp",94.41,1.79,+1.93%,93.5,94.82,92.85,64100,2023-12-12
ADV,"Advantage Solutions Inc",3.2,0,0.00%,3.18,3.26,3.17,1262800,2023-12-12
AEHR,"Aehr Test Systems",25.24,-0.52,-2.02%,25.76,25.76,24.51,732700,2023-12-12
AEIS,"Advanced Energy",99.87,0.74,+0.75%,99,100.11,97.67,295000,2023-12-12
AEP,"American Electric Power Company",80,-0.49,-0.61%,80.6,80.66,79.6,3096900,2023-12-12
AFRM,"Affirm Holdings Inc Cl A",39.52,-0.4,-1.00%,40.1,40.17,37.8,21149301,2023-12-12
AGIO,"Agios Pharmaceuticals",22,0.07,+0.32%,21.84,22.57,21.58,947000,2023-12-12
AGNC,"Agnc Investment Corp",8.95,0.03,+0.34%,8.93,9.02,8.87,11084000,2023-12-12
AGYS,"Agilysys Inc",80.15,-1.52,-1.86%,81.8,81.96,80.01,159400,2023-12-12
AHCO,"Adapthealth Corp Cl. A",7.95,-0.22,-2.69%,8.11,8.4,7.74,1181800,2023-12-12
AIRS,"Airsculpt Technologies Inc",5.98,0.03,+0.50%,5.98,6.07,5.91,21800,2023-12-12
AKAM,"Akamai Technologies",115.33,0.61,+0.53%,114.56,115.77,114.53,1232800,2023-12-12
AKRO,"Akero Therapeutics Inc",19.76,0.31,+1.59%,19.79,19.97,19.13,892800,2023-12-12
ALGM,"Allegro Microsystems Inc",27.41,0.05,+0.18%,27.2,27.54,26.86,1042100,2023-12-12
ALGN,"Align Technology",217.47,-1.21,-0.55%,219.36,219.49,212.87,1242200,2023-12-12
ALGT,"Allegiant Travel Com",75.31,1.16,+1.56%,73.9,75.74,73.33,258300,2023-12-12
ALKS,"Alkermes Plc",26.56,0.46,+1.76%,26.1,26.74,25.73,2325300,2023-12-12
ALLK,"Allakos Inc",2.9,-0.1,-3.33%,2.99,2.99,2.82,951800,2023-12-12
ALNY,"Alnylam Pharmaceuticals",173.88,2.96,+1.73%,172.29,175.2,169.71,461100,2023-12-12
ALRM,Alarm.com,57.93,-0.54,-0.92%,58.53,58.9,57.89,166300,2023-12-12
ALRN,"Aileron Therapeutics Inc",2.48,0.08,+3.33%,2.4,2.53,2.4,34000,2023-12-12
ALTO,"Alto Ingredients Inc",2.65,-0.01,-0.38%,2.65,2.67,2.6,633400,2023-12-12
ALTR,"Altair Engineering Inc Cl A",74.15,1.46,+2.01%,72.77,74.24,72.29,175900,2023-12-12
AMAM,"Ambrx Biopharma Inc ADR",12.91,0.59,+4.79%,12.34,13.02,11.74,506300,2023-12-12
AMAT,"Applied Materials",157.22,2.08,+1.34%,155.14,158.18,154.64,5705100,2023-12-12
AMBA,"Ambarella Inc",60.87,-0.57,-0.94%,61.5,61.9,60.68,381000,2023-12-12
AMD,"Adv Micro Devices",137.61,3.2,+2.38%,132.25,139.89,131.9,111677797,2023-12-12
AMED,"Amedisys Inc",94.53,0.68,+0.72%,94,95.09,93.99,986300,2023-12-12
AMEH,"Apollo Medical Holdings Inc",33.82,0.86,+2.61%,32.96,33.87,32.66,186500,2023-12-12
AMGN,"Amgen Inc",273.99,1.85,+0.68%,277.13,277.25,273.26,2557000,2023-12-12
AMKR,"Amkor Technology",30.78,0.95,+3.18%,29.86,30.99,29.79,1419200,2023-12-12
AMLX,"Amylyx Pharmaceuticals Inc",14.71,0.46,+3.23%,14.61,14.84,13.94,1046500,2023-12-12
AMPH,"Amphastar Pharma",58.64,1.56,+2.73%,57.1,58.79,56.2,439900,2023-12-12
AMPL,"Amplitude Inc Cl A",11.48,-0.8,-6.51%,12.07,12.1,11.09,972300,2023-12-12
AMRK,"A-Mark Precious Meta",27.9,-0.84,-2.92%,28.64,28.64,27.88,360500,2023-12-12
AMZN,"Amazon.com Inc",147.48,1.59,+1.09%,145.52,147.5,145.3,44944199,2023-12-12
ANDE,"Andersons Inc",52.83,-0.24,-0.45%,52.89,53.23,52.2,148800,2023-12-12
ANGO,"Angiodynamics Inc",7.03,0.12,+1.74%,6.88,7.06,6.73,277500,2023-12-12
ANSS,"Ansys Inc",296.36,6.23,+2.15%,291.26,296.57,288.93,442700,2023-12-12
APA,"Apa Corp",34.18,-0.52,-1.50%,34.16,34.43,33.82,3859800,2023-12-12
APAC,"Stonebridge Acquisition Corp Cl A",11.25,-0.01,-0.09%,11.23,11.25,11.23,31500,2023-12-11
APEI,"American Public Education",9.35,0.44,+4.94%,8.9,9.75,8.9,151400,2023-12-12
APLS,"Apellis Pharmaceuticals Inc",61.76,1.88,+3.15%,60.36,61.87,59.44,1445800,2023-12-12
APM,"Aptorum Group Ltd Cl A",2.07,-0.18,-8.00%,2.1,2.21,1.97,9400,2023-12-12
APP,"Applovin Corp Cl A",36.26,-0.48,-1.31%,36.56,36.75,35.79,4006700,2023-12-12
APPF,"Appfolio Cl A",180.82,-1.25,-0.69%,182.24,182.24,179.27,117300,2023-12-12
APPN,"Appian Corp Cl A",35.8,-0.81,-2.21%,36.61,36.61,35.7,459900,2023-12-12
APPS,"Digital Turbine",6.47,0.37,+6.07%,6.24,7.01,6.21,9146500,2023-12-12
ARCB,"Arcbest Corp",108.95,0.31,+0.29%,108.29,110.11,107.4,283900,2023-12-12
ARCT,"Arcturus Therapeutics Ltd",23.34,-0.05,-0.21%,23.38,23.6,22.35,294600,2023-12-12
ARGX,"Argenx Se ADR",452.63,-0.87,-0.19%,456,456.35,449.88,206400,2023-12-12
ARLP,"Alliance Resource Pt",18.88,-0.35,-1.82%,19.15,19.18,18.84,500200,2023-12-12
ARM,"Arm Holdings Plc Ard",64.71,-0.18,-0.28%,65,66.25,63.28,5711700,2023-12-12
ARRY,"Array Technologies Inc",16.73,0.34,+2.07%,16.31,16.95,15.68,5375200,2023-12-12
ARWR,"Arrowhead Pharma",24.69,0.82,+3.44%,23.79,24.79,23.06,941700,2023-12-12
ASML,"Asml Holdings NY Reg ADR",720.56,10.32,+1.45%,714.92,720.98,711.31,880100,2023-12-12
ASND,"Ascendis Pharma ADR",110.19,1.61,+1.48%,107.7,111.19,105.52,1123200,2023-12-12
ASO,"Academy Sports and Outdoors Inc",56.45,0,0.00%,55.97,56.76,55.5,997700,2023-12-12
ASTE,"Astec Inds Inc",33.2,0.85,+2.63%,32.4,33.5,32.04,146100,2023-12-12
ATEC,"Alphatec Holdings",12.61,-0.05,-0.39%,12.64,12.69,12.4,1172600,2023-12-12
ATRC,"Atricure Inc",34.2,0.54,+1.60%,33.47,34.34,32.5,637400,2023-12-12
ATRI,"Atrion Corp",348.02,22.87,+7.03%,335,351.89,335,7000,2023-12-12
ATSG,"Air Transport",15.49,-0.05,-0.32%,15.52,15.72,15.29,934600,2023-12-12
AUPH,"Aurinia Pharm Ord",8.59,-0.02,-0.23%,8.64,8.64,8.32,1305200,2023-12-12
AUR,"Aurora Innovation Inc",2.9,0.06,+2.11%,2.84,2.93,2.77,6963000,2023-12-12
AVAH,"Aveanna Healthcare Holdings Inc",2.34,-0.09,-3.70%,2.38,2.47,2.26,112300,2023-12-12
AVAV,"Aerovironment Inc",125.13,1.83,+1.48%,123,125.52,122.07,254800,2023-12-12
AVDL,"Avadel Pharmaceuticals Plc ADR",14.39,0.29,+2.06%,14.02,14.46,13.96,441600,2023-12-12
AVDX,"Avidxchange Holdings Inc",11.09,-0.08,-0.72%,11.22,11.22,10.98,1467900,2023-12-12
AVGO,"Broadcom Ltd",1072.28,43.04,+4.18%,1027.99,1079.39,1024.58,9024100,2023-12-12
AVIR,"Atea Pharmaceuticals Inc",2.96,0.07,+2.42%,2.9,2.98,2.88,309500,2023-12-12
AVO,"Mission Produce Inc",9.2,-0.09,-0.97%,9.3,9.3,9.1,70200,2023-12-12
AVPT,"Avepoint Inc Cl A",8.19,0.09,+1.11%,8.11,8.23,8.07,429100,2023-12-12
AVT,"Avnet Inc",48,-0.15,-0.31%,47.97,48.46,47.79,403400,2023-12-12
AXNX,"Axonics Inc",56.19,-0.4,-0.71%,56.73,56.91,55.47,498100,2023-12-12
AXON,"Axon Enterprise Inc",241.97,3.19,+1.34%,239.74,243.61,238.07,347400,2023-12-12
AXSM,"Axsome Thera",70.16,0.51,+0.73%,70,70.77,69,411700,2023-12-12
AY,"Atlantica Yield Plc",19.69,-0.27,-1.35%,19.92,19.92,19.46,625000,2023-12-12
AZN,"Astrazeneca Plc ADR",63.98,0.48,+0.76%,64.48,64.52,63.65,4272200,2023-12-12
AZPN,"Aspen Technology",198.78,-1.58,-0.79%,199.98,200,197.61,164300,2023-12-12
AZTA,"Azenta Inc",58.6,-0.59,-1.00%,59.16,59.16,58.32,333200,2023-12-12
BANF,"Bancfirst Corp",90.2,-1.44,-1.57%,91.49,91.49,89.65,67800,2023-12-12
BANR,"Banner Corp",49.42,0.15,+0.30%,49.21,49.8,48.89,111000,2023-12-12
BATRK,"Atlanta Braves Holdings Inc C",37.49,0.04,+0.11%,37.59,38,37.43,310700,2023-12-12
BBIO,"Bridgebio Pharma Inc",33.48,0.62,+1.89%,33.01,33.67,32.19,700500,2023-12-12
BCBP,"Bcb Bancorp Inc",11.77,-0.19,-1.59%,11.95,11.95,11.75,22600,2023-12-12
BCPC,"Balchem Cp",135.15,0.31,+0.23%,134.84,135.54,133.82,201400,2023-12-12
BEAM,"Beam Therapeutics Inc",26.04,-0.61,-2.29%,26.58,26.67,25.69,913200,2023-12-12
BECN,"Beacon Roofing Suppl",80.88,0.19,+0.24%,80.68,82.23,80.14,639000,2023-12-12
BFST,"Business First Bancshares Inc",21.94,-0.02,-0.09%,22,22.04,21.69,25400,2023-12-12
BGC,"Bgc Partners Cl A",6.3,-0.07,-1.10%,6.4,6.44,6.26,1535900,2023-12-12
BGNE,"Beigene Ltd ADR",179.58,5.04,+2.89%,174.55,180.84,174.55,209700,2023-12-12
BHAC,"Crixus Bh3 Acquisition Cl A",10.35,0,0.00%,10.35,10.35,10.35,9100,2023-12-11
BHF,"Brighthouse Financial Inc",53.03,-0.03,-0.06%,52.8,53.45,52.76,244400,2023-12-12
BIDU,"Baidu Inc ADR",113.15,-0.41,-0.36%,113.48,113.65,111.74,1602000,2023-12-12
BIIB,"Biogen Inc",249.04,2.93,+1.19%,247.55,250.89,244.11,1228800,2023-12-12
BILI,"Bilibili Inc ADR",12.28,0.06,+0.49%,12.25,12.31,12.06,3354800,2023-12-12
BKNG,"Booking Holdings Inc",3402.5,55.79,+1.67%,3359.95,3404.89,3348.55,242900,2023-12-12
BKR,"Baker Hughes Company",32.3,-0.21,-0.65%,32.2,32.36,31.83,5850000,2023-12-12
BL,"Blackline Inc",60.18,-0.23,-0.38%,60.39,60.74,59.42,451300,2023-12-12
BLDP,"Ballard Power Sys",3.5,-0.1,-2.78%,3.56,3.58,3.42,1707100,2023-12-12
BLKB,"Blackbaud Inc",86.64,0.15,+0.17%,86.59,87.97,86.14,246400,2023-12-12
BLMN,"Bloomin' Brands Inc",25.25,-0.04,-0.16%,25.25,25.42,25.08,796200,2023-12-12
BMRC,"Bank of Marin Bancrp",20.23,-0.21,-1.03%,20.49,20.65,20.15,22800,2023-12-12
BMRN,"Biomarin Pharmaceuticals",95.9,2.4,+2.57%,93.51,96.53,92.82,1720900,2023-12-12
BNTX,"Biontech Se ADR",98.65,-1.84,-1.83%,100.23,100.83,96.81,781000,2023-12-12
BOKF,"Bok Financial Corp",78.4,-0.8,-1.01%,78.88,79.2,78.34,149800,2023-12-12
BPMC,"Blueprint Medicines Corp",85,4.01,+4.95%,81,85.32,80.91,1255800,2023-12-12
BPOP,"Popular Inc",76.22,-0.52,-0.68%,76.63,77.18,76.19,358800,2023-12-12
BRID,"Bridgford Foods Cp",10.36,-0.24,-2.26%,10.6,10.61,10.23,4800,2023-12-12
BRKR,"Bruker Corp",68.9,-0.34,-0.49%,69.58,69.58,67.65,591600,2023-12-12
BRP,"Brp Group Inc Cl A",21,1.61,+8.30%,20.49,21.45,20,784800,2023-12-12
BRZE,"Braze Inc Cl A",53.55,-0.14,-0.26%,53.77,53.85,52.78,678800,2023-12-12
BSY,"Bentley Systems Inc Cl B",50.52,0.08,+0.16%,50.37,50.56,49.77,1048600,2023-12-12
BUSE,"First Busey Corp",23.48,-0.23,-0.97%,23.65,23.72,23.45,113600,2023-12-12
BVS,"Bioventus Inc Cl A",4.85,-0.1,-2.02%,4.96,5.1,4.81,121000,2023-12-12
BYFC,"Broadway Fin Cp",6.03,-0.21,-3.44%,6.03,6.03,6.03,1100,2023-12-12
BYND,"Beyond Meat Inc",10.55,0.61,+6.14%,10.3,10.81,9.9,9442899,2023-12-12
BZ,"Kanzhun Ltd ADR",15.34,0.19,+1.25%,15.27,15.49,15.04,2421500,2023-12-12
CACC,"Credit Acceptance",467.98,3.42,+0.74%,465.57,472.45,464.24,58600,2023-12-12
CAKE,"Cheesecake Fact",32.82,-0.53,-1.59%,33.33,33.33,32.69,768900,2023-12-12
CALM,"Cal-Maine Foods IN",48.89,-1.89,-3.72%,51.08,51.08,48.22,878600,2023-12-12
CAMT,"Camtek Ltd",65,0.61,+0.95%,64.6,65.81,64.44,448500,2023-12-12
CAR,"Avis Budget Group",193.58,-3.88,-1.96%,197.46,197.5,193.43,514800,2023-12-12
CARG,"Cargurus Inc Cl A",22.04,0.01,+0.05%,22.05,22.13,21.77,786200,2023-12-12
CART,"Maplebear Inc [Instacart]",23.53,-0.7,-2.89%,23.93,24.13,23.35,1361500,2023-12-12
CARV,"Carver Bancorp",1.67,-0.06,-3.47%,1.816,1.9699,1.67,27800,2023-12-12
CASH,"Pathward Financial Inc",52.22,-0.47,-0.89%,52.79,52.79,52.04,130300,2023-12-12
CASY,"Casey's General Stor",272.67,-1.14,-0.42%,270.64,284.49,266.56,602300,2023-12-12
CATY,"Cathay Genl Bncp",39.93,-0.29,-0.72%,40.03,40.52,39.84,435000,2023-12-12
CBSH,"Commerce Bancshares",51.43,-0.32,-0.62%,51.77,51.9,51.37,341700,2023-12-12
CCCS,"CCC Intelligent Solutions Hldgs Inc",11.47,0,0.00%,11.46,11.54,11.35,1632400,2023-12-12
CCEP,"Coca-Cola Europacific Partners Plc",64.2,0.81,+1.28%,63.6,64.52,62.93,2507900,2023-12-12
CCLP,"CSI Compressco",1.75,-0.1,-5.41%,1.82,1.85,1.75,95100,2023-12-12
CCOI,"Cogent Comm Hlds",69.97,-0.02,-0.03%,69.81,70.04,68.73,270300,2023-12-12
CD,"Chindata Group Holdings Ltd ADR",8.54,0.01,+0.12%,8.54,8.57,8.53,722300,2023-12-12
CDNS,"Cadence Design Sys",274.23,5.48,+2.04%,268.75,274.56,266.51,1515200,2023-12-12
CDW,"CDW Corp",217.62,1.9,+0.88%,214.65,219.32,214.02,940600,2023-12-12
CEG,"Constellation Energy Corp",114.49,-1.66,-1.43%,116.16,116.4,113.85,1846100,2023-12-12
CELH,"Celsius Holdings Inc",49.13,-0.56,-1.13%,49.6,49.95,48.11,3998100,2023-12-12
CENN,"Cenntro Electric Group Ltd",1.3,0.02,+1.56%,1.3,1.3185,1.25,341700,2023-12-12
CENTA,"Central Garden & Pet",40.99,0.19,+0.47%,41.03,41.21,40.53,197900,2023-12-12
CERE,"Cerevel Therapeutics Hldg Inc",41.06,0.01,+0.02%,41.19,41.55,41.04,5434600,2023-12-12
CERS,"Cerus Corp",1.66,-0.02,-1.19%,1.69,1.695,1.64,870100,2023-12-12
CERT,"Certara Inc",16.24,-0.13,-0.79%,16.34,16.49,16.18,478000,2023-12-12
CEVA,"Ceva Inc",22.16,-0.58,-2.55%,22.66,22.69,22.1,127900,2023-12-12
CFFN,"Capitol Fed Finl Inc",5.81,0.04,+0.69%,5.76,5.86,5.68,625200,2023-12-12
CFLT,"Confluent Inc Cl A",22.41,-0.22,-0.97%,22.7,22.93,21.99,4710100,2023-12-12
CG,"The Carlyle Group",36.9,0.12,+0.33%,36.92,37.02,36.73,2160000,2023-12-12
CGNX,"Cognex Cp",37.9,-0.13,-0.34%,38.08,38.15,37.54,1134300,2023-12-12
CHCI,"Comstock Hlds Cos",3.93,-0.18,-4.38%,4.14,4.14,3.9,7100,2023-12-12
CHCO,"City Holding Company",102.85,0.32,+0.31%,102.6,103.23,102.28,34700,2023-12-12
CHDN,"Churchill Downs IN",124.91,1.42,+1.15%,123.84,125.41,123.08,358900,2023-12-12
CHEF,"The Chefs Warehouse",28.82,0.4,+1.41%,28.25,28.86,27.97,707700,2023-12-12
CHK,"Chesapeake Energy Corp",73.76,-1.34,-1.78%,73.7,74.58,73.14,1808500,2023-12-12
CHKP,"Check Point Software",148.93,1.9,+1.29%,147.32,149.74,147.32,735200,2023-12-12
CHRD,"Chord Energy Corp",155.81,-2.53,-1.60%,156.5,156.94,154.35,316100,2023-12-12
CHRW,"C.H. Robinson Ww",83.6,-0.82,-0.97%,84.55,84.55,83.43,1265000,2023-12-12
CHTR,"Charter Communications Inc",367.06,-7.57,-2.02%,375.71,378.29,366.62,968800,2023-12-12
CHX,"Championx Corp",28.4,-0.47,-1.63%,28.63,28.65,28.08,1524700,2023-12-12
CIFR,"Cipher Mining Inc",2.33,-0.12,-4.90%,2.53,2.54,2.32,3259100,2023-12-12
CIGI,"Colliers Intl Grp IN",108.98,-0.52,-0.47%,109.11,109.37,107.79,58000,2023-12-12
CINF,"Cincinnati Financial",104.63,0.72,+0.69%,104,104.89,103.56,636900,2023-12-12
CLBK,"Columbia Financial Inc",18.27,-0.04,-0.22%,18.36,18.36,18.14,43700,2023-12-12
CLDX,"Celldex Therapeutics",32.06,0.95,+3.05%,31.1,32.06,30.56,389700,2023-12-12
CLNE,"Clean Energy Fuels",3.16,-0.46,-12.71%,3.58,3.6,3.03,7947200,2023-12-12
CLOV,"Clover Health Investments Corp",0.9218,-0.033,-3.46%,0.9555,0.9578,0.92,6260600,2023-12-12
CMCO,"Columbus Mckinnon",36.08,-0.07,-0.19%,36.21,36.35,35.9,121700,2023-12-12
CMCSA,"Comcast Corp A",42.67,0.01,+0.02%,43.04,43.14,42.16,17533600,2023-12-12
CME,"CME Group Inc",214.13,-1.3,-0.60%,215.3,216.44,213.38,1614100,2023-12-12
CMND,"Clearmind Medicine Inc",2.66,-0.38,-12.50%,2.65,2.88,2.56,175100,2023-12-12
CMPR,"Cimpress N.V. Ord",76.26,0.21,+0.28%,76.05,76.91,74.39,75200,2023-12-12
CNDT,"Conduent Inc",3.23,-0.05,-1.52%,3.3,3.3,3.18,982700,2023-12-12
CNSL,"Consolidated Communications Holdings Inc",4.34,0.01,+0.23%,4.33,4.37,4.28,382400,2023-12-12
CNXC,"Concentrix Corp",93.66,-0.47,-0.50%,93.8,94.09,91.25,724900,2023-12-12
CNXN,"PC Connection Inc",65.97,0.57,+0.87%,65.17,66.96,64.62,90900,2023-12-12
COHU,"Cohu Inc",33.87,0.06,+0.18%,33.67,33.99,33.55,142200,2023-12-12
COIN,"Coinbase Global Inc Cl A",139.62,1.6,+1.16%,139.89,141.75,135.99,8303399,2023-12-12
COKE,"Coca Cola Bot Cons",840.98,16.03,+1.94%,828.87,848.29,822,53300,2023-12-12
COLB,"Columbia Banking Sys",24.48,-0.15,-0.61%,24.55,24.77,24.34,1159700,2023-12-12
COLM,"Columbia Sprtswr",79.6,-1.3,-1.61%,80.95,80.95,79.22,309700,2023-12-12
CONX,"Conx Corp Cl A",10.51,0,0.00%,10.95,10.95,10.51,900,2023-12-11
COO,"Cooper Companies",340.26,0.9,+0.27%,341.03,343.11,337.05,259700,2023-12-12
COOP,"Mr.Cooper Group Inc",65.11,0.87,+1.35%,64.26,65.5,64.26,332300,2023-12-12
CORT,"Corcept Therapeutics",27.85,0.66,+2.43%,27.32,27.92,26.92,363900,2023-12-12
COST,"Costco Wholesale",629.5,5.64,+0.90%,627.44,629.69,623.21,2374300,2023-12-12
CPRT,"Copart Inc",49.37,0.36,+0.73%,49.06,49.47,48.67,3966500,2023-12-12
CPRX,"Catalyst Pharm Inc",13.35,-0.46,-3.33%,13.73,13.73,13,1715800,2023-12-12
CRDO,"Credo Technology Group Holding Ltd",18.59,0.33,+1.81%,18.26,18.59,18.03,2200300,2023-12-12
CROX,"Crocs Inc",104.92,0.32,+0.31%,106.05,106.05,103.79,921900,2023-12-12
CRSP,"Crispr Therapeutics Ag",58.12,-2.16,-3.58%,60.51,60.7,57.58,3655800,2023-12-12
CRSR,"Corsair Gaming Inc",14.11,0.16,+1.15%,13.98,14.31,13.89,575700,2023-12-12
CRTO,"Criteo S.A. ADR",24.53,-0.3,-1.21%,24.95,25.11,24.31,360400,2023-12-12
CRUS,"Cirrus Logic Inc",80.16,-1.23,-1.51%,81.09,81.22,79.85,294200,2023-12-12
CRVL,"Corvel Cp",233.79,6.56,+2.89%,228.9,234,225.21,31900,2023-12-12
CRWD,"Crowdstrike Holdings Inc",248.55,1.58,+0.64%,244.64,250.29,243.27,2977200,2023-12-12
CSCO,"Cisco Systems Inc",49.33,-0.06,-0.12%,49.58,49.59,49.1,18712199,2023-12-12
CSGP,"Costar Group Inc",84.88,0.87,+1.04%,84.46,84.93,83.29,1792600,2023-12-12
CSGS,"C S G Sys Intl",51.84,-0.41,-0.78%,51.97,52.43,51.42,217300,2023-12-12
CSIQ,"Canadian Solar Inc",21.47,-0.82,-3.68%,22.08,22.14,20.93,1058300,2023-12-12
CSWI,"Csw Industrials Inc",191.1,3.28,+1.75%,188.84,191.1,188.1,59600,2023-12-12
CSX,"CSX Corp",33.22,0.02,+0.06%,33.39,33.44,33.13,9729101,2023-12-12
CTAS,"Cintas Corp",564.52,4.92,+0.88%,562.01,564.61,556.71,336300,2023-12-12
CTKB,"Cytek Biosciences Inc",7.55,-0.14,-1.82%,7.7,7.71,7.52,668900,2023-12-12
CTSH,"Cognizant Tech Sol",72.05,0.37,+0.52%,71.75,72.27,71.51,2203000,2023-12-12
CVAC,"Curevac N.V.",5.31,0.08,+1.53%,5.23,5.41,5.19,1576600,2023-12-12
CVBF,"Cvb Financial Corp",18.97,-0.29,-1.51%,19.25,19.29,18.97,606600,2023-12-12
CVCO,"Cavco Inds Inc",306.21,-6.66,-2.13%,310.5,311.53,302.07,59100,2023-12-12
CVLT,"Commvault Systems",75.81,0.32,+0.42%,75.57,75.97,75.22,191600,2023-12-12
CWST,"Casella Waste Sys",85.89,2.07,+2.47%,84.14,86.68,83.81,291900,2023-12-12
CYBR,"Cyberark Soft Ord",202.92,2.31,+1.15%,200.31,205.44,200.31,681400,2023-12-12
CYCN,"Cyclerion Therapeutics Inc",2.63,0.18,+7.35%,2.56,2.98,2.48,13200,2023-12-12
CYTK,Cytokinetics,35.11,-0.39,-1.10%,35.54,35.91,34.95,1405500,2023-12-12
CZR,"Caesars Entertainment Inc",43.44,-0.53,-1.21%,43.83,43.86,42.97,3587400,2023-12-12
DASH,"Doordash Inc Cl A",101,-0.5,-0.49%,100.81,101.65,100.45,4789400,2023-12-12
DAWN,"Day One Biopharmaceuticals Inc",12.5,0.75,+6.38%,11.8,12.54,11.51,407600,2023-12-12
DBX,"Dropbox Inc",28.72,0.78,+2.79%,27.9,28.72,27.86,2622000,2023-12-12
DCOM,"Dime Community Bancshares Inc",23.16,-0.23,-0.98%,23.5,23.5,23,93700,2023-12-12
DDOG,"Datadog Inc Cl A",114.66,-0.07,-0.06%,113.46,115.5,112.59,1939400,2023-12-12
DHC,"Diversified Healthcare Trust",2.39,-0.05,-2.05%,2.45,2.45,2.31,972100,2023-12-12
DIOD,"Diodes Inc",72.42,-1.63,-2.20%,73.68,74.02,72.27,159700,2023-12-12
DKNG,"Draftkings Inc",36.62,0.13,+0.36%,36.55,36.98,36.13,7859600,2023-12-12
DLTR,"Dollar Tree Inc",126.95,0.28,+0.22%,126.58,127.18,125.56,1777700,2023-12-12
DNLI,"Denali Therapeutics Inc",19.29,1.05,+5.76%,18.27,19.63,17.87,955200,2023-12-12
DNUT,"Krispy Kreme Inc",13.15,-0.09,-0.68%,13.29,13.46,13.1,953600,2023-12-12
DOCU,"Docusign Inc",56,2.28,+4.24%,54.04,56.15,53.88,9080100,2023-12-12
DOOO,"Brp Inc",57.99,-1.72,-2.88%,59.71,60.98,57.49,161000,2023-12-12
DORM,"Dorman Products Inc",75.62,-0.13,-0.17%,75.95,76.01,74.86,88200,2023-12-12
DOX,"Amdocs Ltd Ord",85.9,-0.43,-0.50%,86.31,86.7,85.68,596300,2023-12-12
DRS,"Leonardo Drs Inc",18.87,-0.14,-0.74%,18.97,19.04,18.75,668300,2023-12-12
DSGN,"Design Therapeutics Inc",2.41,0.04,+1.69%,2.35,2.46,2.28,379300,2023-12-12
DSGX,"Descartes Sys Group",84.76,0.98,+1.17%,84.15,85.25,83.91,185200,2023-12-12
DUOL,"Duolingo Inc Cl A",226.28,10.15,+4.70%,216.73,231,215.31,1470900,2023-12-12
DVAX,"Dynavax Technologies",13.39,-0.02,-0.15%,13.48,13.48,13.19,1627400,2023-12-12
