Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
OGN,"Organon & CO",32.9,0.1,+0.30%,33.2,32.8,1202400,2022-07-26
OKE,"Oneok Inc",60.04,0.9,+1.52%,60.4,59.37,2589200,2022-07-26
OMC,"Omnicom Group Inc",67.77,-1.63,-2.35%,68.95,67.66,1162900,2022-07-26
ORCL,"Oracle Corp",74.03,-0.83,-1.11%,75.3,73.71,7284400,2022-07-26
OTIS,"Otis Worldwide Corp",72.72,0.33,+0.46%,72.79,71.59,1897700,2022-07-26
OXY,"Occidental Petroleum Corp",62.07,-2.34,-3.63%,66.05,61.78,20190699,2022-07-26
PCAR,"Paccar Inc",86.97,0.94,+1.09%,88.01,83.93,3440500,2022-07-26
PEAK,"Healthpeak Properties Inc",26.75,0.01,+0.04%,26.9,26.49,3844500,2022-07-26
PEG,"Public Service Enterprise Group Inc",61.45,0.76,+1.25%,61.55,60.48,1815500,2022-07-26
PEP,"Pepsico Inc",171.83,1.98,+1.17%,171.99,169.24,3732300,2022-07-26
PFE,"Pfizer Inc",52.3,0.53,+1.02%,52.85,51.71,16632500,2022-07-26
PFG,"Principal Financial Group Inc",63.93,-0.98,-1.51%,64.82,63.7,862500,2022-07-26
PG,"Procter & Gamble Company",144.27,0.28,+0.19%,144.49,141.71,5375700,2022-07-26
PH,"Parker-Hannifin Corp",270.32,2.77,+1.04%,271.37,266.46,732000,2022-07-26
PHM,Pultegroup,42.8,-1.9,-4.25%,45.3,42.77,3209700,2022-07-26
PKI,Perkinelmer,147.86,1.47,+1.00%,147.95,145.48,439100,2022-07-26
PLD,"Prologis Inc",127.59,0.08,+0.06%,128.76,126.75,3338300,2022-07-26
PNC,"PNC Bank",161.72,-2.98,-1.81%,166.18,161.65,1574100,2022-07-26
PNR,"Pentair Ltd",48.04,1.1,+2.34%,48.08,46,2382200,2022-07-26
PPG,"PPG Industries",126.22,-0.65,-0.51%,126.98,123.42,1723900,2022-07-26
PRU,"Prudential Financial Inc",96.05,-0.82,-0.85%,97.27,95.83,1247500,2022-07-26
PSX,"Phillips 66",85.95,-1.29,-1.48%,88.55,85.35,1869900,2022-07-26
PVH,"Phillips-Van Heusen Corp",58.03,-3.72,-6.02%,59.94,57.82,1194400,2022-07-26
PXD,"Pioneer Natural Resources Company",218.58,-2.99,-1.35%,226.7,216.65,2314600,2022-07-26
QCOM,"Qualcomm Inc",149.97,-3.28,-2.14%,152.7,149.81,5941700,2022-07-26
RCL,"Royal Caribbean Cruises Ltd",33.12,-1.3,-3.78%,34.17,33,4363700,2022-07-26
REG,"Regency Centers Corp",62.07,-1.14,-1.80%,63.46,62,750200,2022-07-26
REGN,"Regeneron Pharmaceuticals",582.56,-4.72,-0.80%,594.68,580,456200,2022-07-26
RF,"Regions Financial Corp",20.62,-0.67,-3.15%,21.24,20.58,8296800,2022-07-26
RHI,"Robert Half International Inc",75.42,-2.63,-3.37%,77.99,75.4,937300,2022-07-26
RJF,"Raymond James Financial",94.25,-2.69,-2.77%,96.54,94.08,1363900,2022-07-26
RL,"Ralph Lauren Corp",90.63,-6.15,-6.35%,94.41,90.56,1140100,2022-07-26
ROK,"Rockwell Automation Inc",219.43,-0.53,-0.24%,222.63,217.76,1457800,2022-07-26
ROP,"Roper Industries",411.24,-2.14,-0.52%,413.56,408.89,529500,2022-07-26
RSG,"Republic Services",131.5,-0.55,-0.42%,132.15,130.78,885200,2022-07-26
SBUX,"Starbucks Corp",80.31,-1.19,-1.46%,81.42,80,6587000,2022-07-26
SCHW,"The Charles Schwab Corp",61.17,-2.49,-3.91%,63.42,60.93,5592300,2022-07-26
SJM,"J.M. Smucker Company",130.55,0.05,+0.04%,130.7,126.48,855800,2022-07-26
SLB,"Schlumberger N.V.",35.6,-0.57,-1.58%,37.11,35.05,17232100,2022-07-26
SNA,"Snap-On Inc",215.99,1.81,+0.85%,216.32,212.77,305200,2022-07-26
SPG,"Simon Property Group",102.58,-1.45,-1.39%,103.78,102.06,1376400,2022-07-26
SPGI,"S&P Global Inc",356.12,2.09,+0.59%,360.4,349.85,2151200,2022-07-26
SRE,Sempra,159.68,1.41,+0.89%,160.56,157.93,1286300,2022-07-26
STT,"State Street Corp",66.99,-1.41,-2.06%,68.33,66.9,1754700,2022-07-26
STX,"Seagate Technology Hldgs Plc",75.99,-0.53,-0.69%,77.78,75.99,2383400,2022-07-26
STZ,"Constellation Brands Inc",241.5,0.83,+0.34%,242.49,239.41,871400,2022-07-26
SWK,"Stanley Black & Decker Inc",115.06,0.74,+0.65%,115.56,112.74,1445000,2022-07-26
SYF,"Synchrony Financial",31.75,-1.07,-3.26%,32.72,31.69,5466100,2022-07-26
SYY,"Sysco Corp",86.18,-1.68,-1.91%,87.47,86.06,2714300,2022-07-26
T,"AT&T Inc",18.3,-0.23,-1.24%,18.44,18.18,38885000,2022-07-26
TAP,"Molson Coors Brewing Company",58.12,-0.1,-0.17%,58.53,57.77,1176600,2022-07-26
TEL,"Te Connectivity Ltd",123.05,-0.01,-0.01%,123.14,121.13,1748200,2022-07-26
TFC,"Truist Financial Corp",48.47,-0.64,-1.30%,49.42,48.29,4540400,2022-07-26
TGT,"Target Corp",151.81,-5.68,-3.61%,152.62,149.5,4619900,2022-07-26
TJX,"TJX Companies",60.66,-2.63,-4.16%,61.3,60.35,7473600,2022-07-26
TMO,"Thermo Fisher Scientific Inc",573.27,5.83,+1.03%,573.57,566.52,1012700,2022-07-26
TPR,"Tapestry Inc",32.52,-1.58,-4.63%,33.66,32.33,3011500,2022-07-26
TRMB,"Trimble Navigation",64.13,-0.05,-0.08%,64.17,63.54,894000,2022-07-26
TROW,"T Rowe Price Group",117.13,-3.1,-2.58%,119.26,116.81,1370800,2022-07-26
TRV,"The Travelers Companies Inc",160.86,0.88,+0.55%,160.96,159.33,1107400,2022-07-26
TSN,"Tyson Foods",84.21,0.52,+0.62%,84.4,83.07,1349800,2022-07-26
TT,"Trane Technologies Plc",138.99,-0.21,-0.15%,139.59,136.96,922300,2022-07-26
TTWO,"Take-Two Interactive",131.1,0.33,+0.25%,131.89,130.2,1564000,2022-07-26
TWTR,"Twitter Inc",39.34,0.1,+0.25%,39.53,38.89,12637199,2022-07-26
TXN,"Texas Instruments",160.84,-2.36,-1.45%,164.18,160.6,6080500,2022-07-26
TYL,"Tyler Technologies",358.87,-6.64,-1.82%,364.37,356.01,218500,2022-07-26
UDR,"United Dominion Realty Trust",46.15,0.09,+0.20%,46.43,45.97,1604100,2022-07-26
UNH,"Unitedhealth Group Inc",531.59,2.12,+0.40%,537.64,531.03,2637700,2022-07-26
UNP,"Union Pacific Corp",215.97,-1.39,-0.64%,217.63,214.45,1927900,2022-07-26
UPS,"United Parcel Service",181.53,-6.38,-3.40%,183.84,178.66,4960900,2022-07-26
URI,"United Rentals",276.21,-1.62,-0.58%,278.64,272.98,627200,2022-07-26
USB,"U.S. Bancorp",47.42,-0.63,-1.31%,48.33,47.22,4995000,2022-07-26
V,"Visa Inc",212.49,-1.78,-0.83%,215.15,211.75,6140900,2022-07-26
VFC,"V.F. Corp",45.32,-2.16,-4.55%,46.71,45.18,3413400,2022-07-26
VLO,"Valero Energy Corp",107.63,-1.69,-1.55%,111.52,106.83,2853000,2022-07-26
VNO,"Vornado Realty Trust",28.89,-0.67,-2.27%,29.7,28.82,1991300,2022-07-26
VRSK,"Verisk Analytics Inc",183.01,0.24,+0.13%,183.61,181.34,578000,2022-07-26
VRTX,"Vertex Pharmaceutic",288.22,4.54,+1.60%,290.73,283.7,1534000,2022-07-26
VTR,"Ventas Inc",52.65,0.22,+0.42%,53.07,52.26,1749200,2022-07-26
VTRS,"Viatris Inc",9.92,0.18,+1.85%,9.97,9.68,13922400,2022-07-26
VZ,"Verizon Communications Inc",44.92,0.16,+0.36%,45.17,44.27,20571801,2022-07-26
WAB,"Wabtec Corp",87.01,0.11,+0.13%,87.49,86.21,386400,2022-07-26
WAT,"Waters Corp",349.14,4.2,+1.22%,349.27,341.89,247500,2022-07-26
WBA,"Walgreens Boots Alliance",38.85,0.1,+0.26%,39.07,38.01,4566400,2022-07-26
WBD,"Discovery Inc Series A",14.43,-0.23,-1.57%,14.65,14.3,12215500,2022-07-26
WELL,"Welltower Inc",84.92,0.8,+0.95%,85.32,84.19,2263200,2022-07-26
WHR,"Whirlpool Corp",168.36,3.71,+2.25%,170.12,165.55,2780600,2022-07-26
WM,"Waste Management",155.01,-0.89,-0.57%,156.41,154.77,1764300,2022-07-26
WMB,"Williams Companies",33.54,0.09,+0.27%,34.03,33.42,5710600,2022-07-26
WMT,"Walmart Inc",121.98,-10.04,-7.60%,122.69,120.06,31797100,2022-07-26
WRB,"W.R. Berkley Corp",63.55,-0.18,-0.28%,64.21,63.27,1161700,2022-07-26
WRK,"Westrock Company",40.71,-0.95,-2.28%,41.47,40.43,1376100,2022-07-26
WST,"West Pharmaceutical Services",313.36,-0.15,-0.05%,314.54,305.39,353600,2022-07-26
WTW,"Willis Towers Watson Public Ltd CO",200.77,-0.81,-0.40%,202.53,199.88,524200,2022-07-26
WY,"Weyerhaeuser Company",35.09,-0.37,-1.04%,35.71,34.83,3580900,2022-07-26
XOM,"Exxon Mobil Corp",89.63,-0.35,-0.39%,91.28,89,15141100,2022-07-26
XYL,"Xylem Inc",84.92,0.62,+0.74%,85.03,82.81,1068700,2022-07-26
YUM,"Yum! Brands",117.84,0.79,+0.67%,118.76,116.41,1451100,2022-07-26
ZBRA,"Zebra Technologies",326.97,1.6,+0.49%,327.18,321.2,299900,2022-07-26
ZTS,"Zoetis Inc Cl A",176.38,1.2,+0.69%,176.75,173.96,1354900,2022-07-26
"Downloaded from Barchart.com as of 07-26-2022 08:52pm CDT"
