Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
AMZN,"Amazon.com Inc",128.91,0.7,+0.55%,129.84,126.41,91163695,2023-08-03
ANSS,"Ansys Inc",305.47,-19.9,-6.12%,314.6,299.69,1215300,2023-08-03
AON,"AON Plc",317.32,-6.07,-1.88%,322.08,317.15,1464900,2023-08-03
AOS,"Smith A.O. Corp",72.3,-0.29,-0.40%,72.8,71.69,953700,2023-08-03
APTV,"Aptiv Plc",109.58,3.3,+3.11%,113.14,109.46,3887300,2023-08-03
ARE,"Alexandria Real Estate Equities",122.38,0.16,+0.13%,122.57,119.39,898900,2023-08-03
ATO,"Atmos Energy Corp",118.34,-3.14,-2.58%,122.84,117.69,1123500,2023-08-03
ATVI,"Activision Blizzard",91.68,0.05,+0.05%,92,91.5,7500800,2023-08-03
AVB,"Avalonbay Communities",184.39,-1.73,-0.93%,185.53,180.36,880300,2023-08-03
AVGO,"Broadcom Ltd",884.98,-7.32,-0.82%,895.33,881.08,1829200,2023-08-03
AVY,"Avery Dennison Corp",185.16,0.01,+0.01%,188.83,183.56,679100,2023-08-03
AWK,"American Water Works",142.13,-3.54,-2.43%,145.28,142.13,699300,2023-08-03
AXP,"American Express Company",166.41,-0.34,-0.20%,166.66,165.03,1710100,2023-08-03
BA,"Boeing Company",231.36,-0.02,-0.01%,233.58,230.4,3285800,2023-08-03
BAC,"Bank of America Corp",31.41,0.22,+0.71%,31.55,30.88,27952500,2023-08-03
BALL,"Ball Corporation",59.07,1.99,+3.49%,60.9,57.83,3953800,2023-08-03
BAX,"Baxter International Inc",43.94,0.03,+0.07%,44,43.56,3401100,2023-08-03
BBWI,"Bath & Body Works Inc",37.15,0.16,+0.43%,37.52,36.71,3034200,2023-08-03
BBY,"Best Buy Company",81.31,0.07,+0.09%,81.66,80.68,1877000,2023-08-03
BDX,"Becton Dickinson and Company",268.7,-7.54,-2.73%,277.26,265.71,2143200,2023-08-03
BEN,"Franklin Resources",28.38,0.03,+0.11%,28.45,27.75,3845900,2023-08-03
BF.B,"Brown Forman Inc Cl B",70.38,-0.21,-0.30%,70.96,70.29,729300,2023-08-03
BG,"Bunge Ltd",114.39,1.5,+1.33%,116.01,112.19,1680300,2023-08-03
BIIB,"Biogen Inc",267.75,-3.81,-1.40%,271.11,266.78,977200,2023-08-03
BIO,"Bio-Rad Laboratories",401.8,-1.95,-0.48%,405,396.92,244500,2023-08-03
BK,"Bank of New York Mellon Corp",45.56,0.33,+0.73%,45.77,44.97,5054800,2023-08-03
BKNG,"Booking Holdings Inc",2839.91,-45.01,-1.56%,2850,2794.36,658500,2023-08-03
BKR,"Baker Hughes Company",35.65,0.09,+0.25%,36.17,35.45,5120800,2023-08-03
BLK,"Blackrock Inc",710.17,-7.27,-1.01%,712.88,705.62,585500,2023-08-03
BR,"Broadridge Financial Solutions Llc",165.9,-0.79,-0.47%,166.83,164.99,392300,2023-08-03
BRK.B,"Berkshire Hathaway Cl B",353.81,2.62,+0.75%,354.47,349.42,2943600,2023-08-03
BRO,"Brown & Brown",70.62,-0.1,-0.14%,70.97,70.35,871100,2023-08-03
BSX,"Boston Scientific Corp",50.88,0.26,+0.51%,51.24,50.46,6174900,2023-08-03
BWA,"Borgwarner Inc",41.4,-1.58,-3.68%,42.59,41.31,2897900,2023-08-03
BXP,"Boston Properties",67.1,0.06,+0.09%,67.28,65.49,1460300,2023-08-03
C,"Citigroup Inc",46.21,-0.1,-0.22%,46.47,45.71,13478500,2023-08-03
CAG,"Conagra Brands Inc",32.51,-0.33,-1.00%,32.84,32.49,3001600,2023-08-03
CAH,"Cardinal Health",93.77,0.68,+0.73%,94.19,93,1725700,2023-08-03
CARR,"Carrier Global Corp",58.1,-0.88,-1.49%,59,58.04,5041500,2023-08-03
CAT,"Caterpillar Inc",281.45,-6.12,-2.13%,287.94,281.05,4745700,2023-08-03
CB,"Chubb Ltd",202.9,-2.65,-1.29%,205.35,202.66,1485900,2023-08-03
CBOE,"CBOE Global Markets Inc",140.01,0.2,+0.14%,140.8,137,933300,2023-08-03
CBRE,"CBRE Group Inc",83.61,0.18,+0.22%,84.23,82.36,1453700,2023-08-03
CCI,"Crown Castle Inc",104.93,-2.07,-1.93%,106.96,104.22,2309900,2023-08-03
CCL,"Carnival Corp",17.56,-0.16,-0.90%,17.9,17.39,22136801,2023-08-03
CDAY,"Ceridian Hcm Holding Inc",71.54,4.54,+6.78%,72.98,69.18,3548800,2023-08-03
CDW,"CDW Corp",199.28,2.28,+1.16%,199.9,193.27,920000,2023-08-03
CE,"Celanese Corp",124.41,0.9,+0.73%,125.34,122.55,1304700,2023-08-03
CEG,"Constellation Energy Corp",101.14,5.59,+5.85%,103.57,95.76,3511300,2023-08-03
CFG,"Citizens Financial Group Inc/Ri",31.48,0.43,+1.38%,31.5,30.68,4580800,2023-08-03
CHD,"Church & Dwight Company",95.11,-1.67,-1.73%,97.22,95.1,1576300,2023-08-03
CHRW,"C.H. Robinson Ww",98.22,0.78,+0.80%,100.01,96.5,1598300,2023-08-03
CHTR,"Charter Communications Inc",422.78,3.71,+0.89%,429.22,416.64,1001100,2023-08-03
CI,"The Cigna Group",287.64,-11.76,-3.93%,293.3,281.89,2410900,2023-08-03
CINF,"Cincinnati Financial",109.39,0,0.00%,109.85,107.69,698900,2023-08-03
CL,"Colgate-Palmolive Company",76.58,-0.96,-1.24%,77.37,76.22,4935500,2023-08-03
CLX,"Clorox Company",166.13,13.66,+8.96%,169.14,161.33,4286700,2023-08-03
CMA,"Comerica Inc",52.94,1.02,+1.96%,53.39,51.34,1701300,2023-08-03
CMCSA,"Comcast Corp A",45.17,0.08,+0.18%,45.57,44.91,12351200,2023-08-03
CME,"CME Group Inc",202.84,3.17,+1.59%,203.26,198.01,1650700,2023-08-03
CMI,"Cummins Inc",242.64,-19.58,-7.47%,248.38,237.14,2049700,2023-08-03
CMS,"Cms Energy Corp",58.35,-1.93,-3.20%,59.76,58.11,1810300,2023-08-03
CNC,"Centene Corp",66.06,-1.29,-1.92%,67.32,65.9,5046100,2023-08-03
CNP,"Centerpoint Energy Inc",29.35,-0.39,-1.31%,29.61,29.2,4733400,2023-08-03
COF,"Capital One Financial Corp",112.92,-0.33,-0.29%,113.38,111.62,1955500,2023-08-03
COO,"Cooper Companies",389.82,1.96,+0.51%,390.57,383.39,353600,2023-08-03
COST,"Costco Wholesale",557.69,5.34,+0.97%,560.35,552.22,1464000,2023-08-03
CPB,"Campbell Soup Company",45.63,-0.58,-1.26%,46.26,45.56,1758700,2023-08-03
CPT,"Camden Property Trust",106.49,-0.7,-0.65%,106.95,104.42,988000,2023-08-03
CRL,"Charles River Laboratories Intl",201.54,-4.47,-2.17%,206.32,201.52,627700,2023-08-03
CRM,"Salesforce Inc",215.56,-4.94,-2.24%,218.21,214.6,5517000,2023-08-03
CSCO,"Cisco Systems Inc",53.15,0.57,+1.08%,53.27,52.24,15193500,2023-08-03
CSX,"CSX Corp",32.91,-0.05,-0.15%,33.22,32.74,7892400,2023-08-03
CTAS,"Cintas Corp",496.91,-2.65,-0.53%,500.2,495.85,274600,2023-08-03
CTLT,"Catalent Inc",46.07,-0.47,-1.01%,46.89,45.84,1685800,2023-08-03
CTSH,"Cognizant Tech Sol",70.47,5.13,+7.85%,71.86,68.37,10688000,2023-08-03
CTVA,"Corteva Inc",55.69,-0.21,-0.38%,56.24,55.11,4798000,2023-08-03
CVS,"CVS Corp",74.32,-2.09,-2.74%,76.68,73.58,12772400,2023-08-03
CZR,"Caesars Entertainment Inc",55,-0.29,-0.52%,55.19,53.96,3680000,2023-08-03
D,"Dominion Resources",50.74,-1.6,-3.06%,52.24,50.63,4777800,2023-08-03
DAL,"Delta Air Lines Inc",44.19,-0.61,-1.36%,44.63,44.02,7099100,2023-08-03
DD,"Dupont Denemours Inc",77.13,0.75,+0.98%,78.1,75.41,3482300,2023-08-03
DFS,"Discover Financial Services",102.59,-0.56,-0.54%,103.13,101.83,1185100,2023-08-03
DGX,"Quest Diagnostics Inc",136.69,1.93,+1.43%,136.87,134.49,715400,2023-08-03
DHI,"D.R. Horton",123.15,-2.59,-2.06%,125.14,121.79,3254000,2023-08-03
DIS,"Walt Disney Company",85.49,-0.81,-0.94%,86.46,85.45,14194101,2023-08-03
DLR,"Digital Realty Trust",120.85,-2.51,-2.03%,122.3,118.46,3073000,2023-08-03
DOV,"Dover Corp",142.71,-0.26,-0.18%,143.3,141.09,830400,2023-08-03
DOW,"Dow Inc",54.9,0.2,+0.37%,55.73,54.36,4630300,2023-08-03
DPZ,"Domino's Pizza Inc",401.36,3.06,+0.77%,403.9,395.51,573600,2023-08-03
DRI,"Darden Restaurants",162.93,-1.2,-0.73%,164.04,162.39,1248100,2023-08-03
DTE,"Dte Energy Company",109.48,-3.61,-3.19%,112.94,109.44,1126600,2023-08-03
DUK,"Duke Energy Corp",90.37,-2.16,-2.33%,92.48,90.2,2881000,2023-08-03
DVA,"Davita Healthcare Partners Inc",101.56,-0.41,-0.40%,102.76,101.23,682000,2023-08-03
DXC,"Dxc Technology Company",19.1,-7.97,-29.44%,21.03,18.61,17113799,2023-08-03
EA,"Electronic Arts Inc",123.83,-2.48,-1.96%,126.85,123.72,4083500,2023-08-03
EBAY,"Ebay Inc",43.61,-0.15,-0.34%,43.87,43.32,3928900,2023-08-03
ECL,"Ecolab Inc",181.49,-3.42,-1.85%,185.2,181.02,2091100,2023-08-03
ED,"Consolidated Edison Company",90.33,-3,-3.21%,93,90.3,2229900,2023-08-03
EFX,"Equifax Inc",197.11,-4.59,-2.28%,200.75,196.53,1229900,2023-08-03
EG,"Everest Re Group",362.3,2.75,+0.76%,365.04,357.79,216000,2023-08-03
EIX,"Edison International",70.34,-1.2,-1.68%,71.29,70.05,1103500,2023-08-03
EL,"Estee Lauder Companies",171.84,-0.66,-0.38%,173.35,171.03,3216200,2023-08-03
EMN,"Eastman Chemical Company",83.37,-1.29,-1.52%,85.09,83.25,1217700,2023-08-03
EMR,"Emerson Electric Company",95.89,0.75,+0.79%,97.3,95.46,4754000,2023-08-03
EPAM,"Epam Systems Inc",245.02,8.12,+3.43%,254.9,236.05,1109300,2023-08-03
EQIX,"Equinix Inc",759.42,-46.21,-5.74%,768.64,740.26,911000,2023-08-03
EQR,"Equity Residential",65.44,-0.38,-0.58%,65.97,63.98,2121600,2023-08-03
ES,"Eversource Energy",68.12,-1.68,-2.41%,69.47,68.02,1818800,2023-08-03
ESS,"Essex Property Trust",244.17,-0.45,-0.18%,244.28,237.88,383100,2023-08-03
ETN,"Eaton Corp",217.1,-1.77,-0.81%,219.44,215.64,2133100,2023-08-03
ETR,"Entergy Corp",98.28,-3.12,-3.08%,100.77,97.67,1698100,2023-08-03
ETSY,"Etsy Inc",82.92,-13.15,-13.69%,89.78,82.48,11508300,2023-08-03
EVRG,"Evergy Inc",58.38,-1.33,-2.23%,59.65,58.35,1744800,2023-08-03
EW,"Edwards Lifesciences Corp",80,-0.38,-0.47%,80.64,79.3,3131100,2023-08-03
EXC,"Exelon Corp",40.5,-1,-2.41%,41.25,40.43,4358300,2023-08-03
EXPE,"Expedia Group Inc",98.67,-19.33,-16.38%,109.54,97.27,14005100,2023-08-03
EXR,"Extra Space Storage Inc",139.45,2.6,+1.90%,139.5,135.15,2298900,2023-08-03
F,"Ford Motor Company",13.1,0.06,+0.46%,13.14,12.86,52073098,2023-08-03
FAST,"Fastenal Company",56.91,-0.96,-1.66%,57.51,56.67,3026800,2023-08-03
FDS,"Factset Research Systems Inc",431.04,-3.06,-0.70%,437.2,430.66,373600,2023-08-03
FDX,"Fedex Corp",263.52,-1.93,-0.73%,266.19,262.37,1810800,2023-08-03
FE,"Firstenergy Corp",37.17,-1.45,-3.75%,38.33,37.17,5332400,2023-08-03
FFIV,"F5 Inc",161.31,2.4,+1.51%,162.83,157.55,678900,2023-08-03
FI,"Fiserv Inc",125.18,0.62,+0.50%,125.56,123.95,1784000,2023-08-03
FIS,"Fidelity National Information Services",57.29,-2.22,-3.73%,59.28,57.16,6550200,2023-08-03
FITB,"Fifth Third Bancorp",28.48,0.11,+0.39%,28.73,27.93,4886900,2023-08-03
FLT,"Fleetcor Technologies",247,2.14,+0.87%,248.06,241.43,341700,2023-08-03
FOX,"Fox Corp Cl B",30.99,-0.27,-0.86%,31.3,30.73,1714600,2023-08-03
FOXA,"Fox Corp Cl A",32.96,-0.37,-1.11%,33.3,32.72,3655300,2023-08-03
FRT,"Federal Realty Investment Trust",102.63,1.89,+1.88%,102.95,100.08,996200,2023-08-03
FTV,"Fortive Corp",78.16,-0.12,-0.15%,78.31,77.32,2172800,2023-08-03
GD,"General Dynamics Corp",225.63,-0.62,-0.27%,227.38,224.69,1084100,2023-08-03
GE,"General Electric Company",112.36,0.39,+0.35%,113.17,111.55,3470400,2023-08-03
GEHC,"Ge Healthcare Technologies Inc",76.02,-0.57,-0.74%,76.69,75.68,2053700,2023-08-03
GEN,"Gen Digital Inc",18.62,-0.13,-0.69%,18.81,18.5,5271600,2023-08-03
GIS,"General Mills",74.52,-0.93,-1.23%,75.77,74.44,3571600,2023-08-03
GL,"Globe Life Inc",114,0.57,+0.50%,114.75,112.6,455300,2023-08-03
GLW,"Corning Inc",33.57,-0.24,-0.71%,33.84,33.15,5121800,2023-08-03
GM,"General Motors Company",36.92,-0.47,-1.26%,37.19,36.63,14760601,2023-08-03
GNRC,"Generac Holdings Inc",110.77,-5.18,-4.47%,117.32,110.32,4300800,2023-08-03
GPC,"Genuine Parts Company",155.69,0.34,+0.22%,156.52,154.17,931300,2023-08-03
GPN,"Global Payments Inc",121.65,-0.31,-0.25%,122.11,118.46,2383600,2023-08-03
GRMN,"Garmin Ltd",106.32,-1.41,-1.31%,108.56,106.28,1181300,2023-08-03
GS,"Goldman Sachs Group",353.16,2.06,+0.59%,355.21,348.62,1840400,2023-08-03
HAL,"Halliburton Company",39.69,0.66,+1.69%,39.99,38.96,8055600,2023-08-03
HAS,"Hasbro Inc",65.09,0.72,+1.12%,67.89,64.49,4087000,2023-08-03
HBAN,"Huntington Bcshs",12.21,0.15,+1.24%,12.24,11.93,10419101,2023-08-03
HCA,"Hca Holdings Inc",270.75,1.36,+0.50%,273.31,268.56,1091700,2023-08-03
HD,"Home Depot",329.85,1.35,+0.41%,332.1,327.64,2452300,2023-08-03
HIG,"Hartford Financial Services Group",72.6,0.41,+0.57%,72.9,71.5,1214700,2023-08-03
HII,"Huntington Ingalls Industries",226.26,-1.56,-0.68%,235.46,218.51,589400,2023-08-03
HLT,"Hilton Inc",150.66,-2.58,-1.68%,151.28,148.26,2219400,2023-08-03
HON,"Honeywell International Inc",190.51,-2.39,-1.24%,192.9,190.46,2509400,2023-08-03
HPE,"Hewlett Packard Enterprise Comp",17.32,0.08,+0.46%,17.42,16.92,9536199,2023-08-03
HPQ,"HP Inc",32.7,0.2,+0.62%,32.89,32.15,4149900,2023-08-03
HRL,"Hormel Foods Corp",40.82,-0.57,-1.38%,41.39,40.79,1577100,2023-08-03
HSIC,"Henry Schein Inc",78.31,-1.4,-1.76%,79.92,78.27,815300,2023-08-03
HST,"Host Marriott Financial Trust",16.81,-1.34,-7.41%,17.06,15.72,19737301,2023-08-03
HUM,"Humana Inc",487.15,3.4,+0.70%,491.83,480.76,1871700,2023-08-03
HWM,"Howmet Aerospace Inc",48.18,0.13,+0.27%,48.5,47.54,2595700,2023-08-03
IBM,"International Business Machines",144.45,0.28,+0.19%,145.22,143.31,3952600,2023-08-03
ICE,"Intercontinental Exchange",112.07,-2.93,-2.55%,112.24,107.31,5017000,2023-08-03
IDXX,"Idexx Laboratories",507.77,-11.41,-2.20%,519,507.03,438100,2023-08-03
IEX,"Idex Corp",222.06,2.65,+1.21%,223.05,218,509200,2023-08-03
IFF,"International Flavors & Fragrances",80.16,-2.18,-2.65%,82.39,80.15,2189500,2023-08-03
ILMN,"Illumina Inc",185.34,-4.22,-2.23%,189.67,183.74,1105400,2023-08-03
INTC,"Intel Corp",34.87,0.48,+1.40%,35.03,34.13,24864299,2023-08-03
INTU,"Intuit Inc",496.98,-1.07,-0.21%,500.32,490.96,912000,2023-08-03
INVH,"Invitation Homes Inc",35.16,-0.28,-0.79%,35.5,34.78,2531100,2023-08-03
IP,"International Paper Company",36.62,0.03,+0.08%,37.2,36.23,3365400,2023-08-03
IPG,"Interpublic Group of Companies",33.19,-0.6,-1.78%,33.9,33.17,4887500,2023-08-03
IQV,"Iqvia Holdings Inc",216.29,-2.8,-1.28%,217.77,214.02,766000,2023-08-03
IR,"Ingersoll Rand Inc",67.12,1.63,+2.49%,67.39,65.24,3897000,2023-08-03
IRM,"Iron Mountain Inc",59.8,-1.84,-2.99%,61.35,58.31,2067000,2023-08-03
ISRG,"Intuitive Surg Inc",311.28,-2.59,-0.83%,313.29,306.09,1636100,2023-08-03
ITW,"Illinois Tool Works Inc",250.23,0.21,+0.08%,253.14,248.54,1107500,2023-08-03
IVZ,"Invesco Plc",16.65,0.29,+1.77%,16.7,16.2,5351700,2023-08-03
J,"Jacobs Engineering Group Inc",127.45,-0.03,-0.02%,128.32,126.71,508600,2023-08-03
JCI,"Johnson Controls Intl",62.04,-1.51,-2.38%,63.56,61.94,6237100,2023-08-03
JNJ,"Johnson & Johnson",170.64,0.73,+0.43%,171.32,169.67,17425201,2023-08-03
JNPR,"Juniper Networks",28.28,-0.01,-0.04%,28.41,28.01,5038200,2023-08-03
JPM,"JP Morgan Chase & Company",156.35,0.95,+0.61%,156.92,154.35,6087500,2023-08-03
K,"Kellogg Company",66.25,-0.39,-0.59%,67.79,65.83,3446000,2023-08-03
KDP,"Keurig Dr Pepper Inc",33.93,-0.53,-1.54%,34.52,33.92,7096200,2023-08-03
KEY,Keycorp,12.04,0.14,+1.18%,12.07,11.64,11816700,2023-08-03
KEYS,"Keysight Technologies Inc",158.57,-1.29,-0.81%,159.37,157.17,781200,2023-08-03
KHC,"Kraft Heinz Company",35.57,-0.75,-2.06%,36.47,35.51,9138700,2023-08-03
KIM,"Kimco Realty Corp",20.08,-0.12,-0.59%,20.17,19.75,7059600,2023-08-03
KMB,"Kimberly-Clark Corp",128.66,-0.81,-0.63%,130.29,128.43,1215400,2023-08-03
KMI,"Kinder Morgan",17.46,0.1,+0.58%,17.63,17.34,10594200,2023-08-03
KMX,"Carmax Inc",82.59,-0.65,-0.78%,83.61,81.91,648800,2023-08-03
KO,"Coca-Cola Company",61.64,-0.32,-0.52%,62.12,61.53,8039000,2023-08-03
KR,"Kroger Company",49.4,0.38,+0.78%,49.44,48.77,3720200,2023-08-03
L,"Loews Corp",63.32,0.45,+0.72%,63.58,62.41,543600,2023-08-03
LDOS,"Leidos Holdings Inc",98.4,-0.15,-0.15%,98.93,97.6,936300,2023-08-03
LEN,"Lennar Corp",122.64,-2.55,-2.04%,124.58,121.38,2145500,2023-08-03
LH,"Laboratory Corp of America Holdings",215.26,0.32,+0.15%,216.35,213.41,384800,2023-08-03
LHX,"L3Harris Technologies Inc",185.18,-0.74,-0.40%,185.9,182.35,1512600,2023-08-03
LIN,"Linde Plc",380.75,-3.03,-0.79%,384.53,379.11,1926000,2023-08-03
LKQ,"LKQ Corp",54.83,-0.05,-0.09%,55.21,54.25,775200,2023-08-03
LMT,"Lockheed Martin Corp",447.92,-0.64,-0.14%,450.2,445.98,1240700,2023-08-03
LNC,"Lincoln National Corp",28.01,0.14,+0.50%,29.22,26.15,4819500,2023-08-03
LNT,"Alliant Energy Corp",51.76,-1.52,-2.85%,53.15,51.64,1966100,2023-08-03
LOW,"Lowe's Companies",226.72,-2.77,-1.21%,229.2,226.55,2436200,2023-08-03
LUV,"Southwest Airlines Company",32.26,-1.11,-3.33%,33.02,32.15,10743200,2023-08-03
LVS,"Las Vegas Sands",58.07,0.02,+0.03%,58.37,57.25,3588800,2023-08-03
LYB,"Lyondellbasell Industries NV",96.43,0.11,+0.11%,97.5,95.55,1767800,2023-08-03
LYV,"Live Nation Entertainment",86.25,0.28,+0.33%,86.94,85.2,1693300,2023-08-03
MAA,"Mid-America Apartment Communities",145.83,-0.87,-0.59%,146.26,142.65,658100,2023-08-03
MAR,"Marriot Int Cl A",200.85,-2.66,-1.31%,202.79,197.32,3288700,2023-08-03
MAS,"Masco Corp",59.32,-1.22,-2.02%,60.44,58.98,2327900,2023-08-03
MCD,"McDonald's Corp",291.02,1.4,+0.48%,291.27,288.65,1910800,2023-08-03
MCHP,"Microchip Technology",89.52,-0.75,-0.83%,90.63,87.71,5976100,2023-08-03
MCK,"Mckesson Corp",435.12,22.05,+5.34%,435.5,422.14,2012800,2023-08-03
MCO,"Moody's Corp",338.05,-5.62,-1.64%,342.04,336.7,890000,2023-08-03
MDLZ,"Mondelez Intl Inc",75.29,-0.06,-0.08%,75.68,75.08,7103000,2023-08-03
MDT,"Medtronic Inc",84.49,-0.97,-1.14%,85.31,84.43,4414000,2023-08-03
MET,"Metlife Inc",64.42,1.67,+2.66%,64.83,62.71,5455300,2023-08-03
META,"Meta Platforms Inc",313.19,-1.12,-0.36%,315.95,309.93,15215399,2023-08-03
MGM,"MGM Resorts International",45.76,-3.5,-7.11%,48.36,44.68,13578101,2023-08-03
MHK,"Mohawk Industries",104.12,-2.63,-2.46%,106.53,103.39,558200,2023-08-03
MKC,"Mccormick & Company",88.17,-0.12,-0.14%,88.61,87.85,1016300,2023-08-03
MKTX,"Marketaxess Holdings",248.69,-12.61,-4.83%,258.67,248.59,506000,2023-08-03
MLM,"Martin Marietta Materials",453.48,2.94,+0.65%,454.7,431.21,654400,2023-08-03
MMC,"Marsh & Mclennan Companies",191.04,0.04,+0.02%,192.11,190.06,1330800,2023-08-03
MMM,"3M Company",107.19,-1.72,-1.58%,108.84,106.93,2822700,2023-08-03
MO,"Altria Group",44.3,-0.27,-0.61%,44.55,44.1,9886700,2023-08-03
MPC,"Marathon Petroleum Corp",136.22,0.35,+0.26%,137.38,133.65,3719500,2023-08-03
MS,"Morgan Stanley",89.14,-0.18,-0.20%,89.52,88.51,5139300,2023-08-03
MSCI,"MSCI Inc",543.78,-1.47,-0.27%,548.11,539.52,441100,2023-08-03
MSFT,"Microsoft Corp",326.66,-0.84,-0.26%,329.88,325.95,18360299,2023-08-03
MSI,"Motorola Solutions",287.71,0.06,+0.02%,289.51,283.4,799300,2023-08-03
MTB,"M&T Bank Corp",139.82,1.39,+1.00%,140.06,136.81,708100,2023-08-03
MTCH,"Match Group Inc",46.16,0.41,+0.90%,46.47,44.99,7974800,2023-08-03
MTD,"Mettler-Toledo International",1269.11,-22.79,-1.76%,1284.39,1267.93,131200,2023-08-03
MU,"Micron Technology",69.18,1.01,+1.48%,69.39,67.16,11081100,2023-08-03
NCLH,"Norwegian Cruise Ord",18.28,-0.36,-1.93%,18.67,18.03,16112601,2023-08-03
NDAQ,"Nasdaq Inc",49.38,-0.29,-0.58%,49.64,49.1,2663400,2023-08-03
NDSN,"Nordson Corp",248.72,0.9,+0.36%,249.92,246.48,155800,2023-08-03
NEE,"Nextera Energy",70.1,-1.81,-2.52%,71.5,70.06,9075900,2023-08-03
NEM,"Newmont Mining Corp",40.44,-0.22,-0.54%,40.92,40.2,7885500,2023-08-03
NFLX,"Netflix Inc",431,1.3,+0.30%,441.93,427.19,6259300,2023-08-03
NI,"NiSource Inc",26.95,-0.76,-2.74%,27.81,26.92,4177700,2023-08-03
NKE,"Nike Inc",108.64,1.13,+1.05%,109.08,106.64,5085700,2023-08-03
NOC,"Northrop Grumman Corp",442.61,-4.86,-1.09%,447.99,441.61,758500,2023-08-03
NRG,"NRG Energy",37.66,0.29,+0.78%,37.98,36.84,3156500,2023-08-03
NSC,"Norfolk Southern Corp",227.28,-2.94,-1.28%,228.64,226.76,951700,2023-08-03
NTAP,"Netapp Inc",79.32,0.86,+1.10%,79.71,77.71,1889500,2023-08-03
NTRS,"Northern Trust Corp",80.81,0.68,+0.85%,81.5,79.37,902100,2023-08-03
NVR,"NVR Inc",6248.02,-55.82,-0.89%,6290,6180,19500,2023-08-03
NWL,"Newell Rubbermaid Inc",10.8,-0.16,-1.46%,10.93,10.47,4602400,2023-08-03
NWS,"News Corp Cl B",20.14,0.1,+0.50%,20.25,19.85,928900,2023-08-03
NWSA,"News Corp Cl A",19.71,0.05,+0.25%,19.82,19.42,2695900,2023-08-03
NXPI,"Nxp Semiconductors",215.95,-0.45,-0.21%,217.74,211.78,2491700,2023-08-03
O,"Realty Income Corp",58.84,-1.53,-2.53%,60.15,58.63,6627100,2023-08-03
OGN,"Organon & Co.",21.51,-0.3,-1.38%,21.93,21.45,2299300,2023-08-03
OMC,"Omnicom Group Inc",81.92,-0.75,-0.91%,82.58,81.54,1418800,2023-08-03
ORCL,"Oracle Corp",114.55,-1.16,-1.00%,116.17,114.26,5215800,2023-08-03
OTIS,"Otis Worldwide Corp",89.62,0.23,+0.26%,90.13,88.9,1554600,2023-08-03
PARA,"Paramount Global Cl B",15.09,-0.46,-2.96%,15.45,14.85,12962400,2023-08-03
PAYX,"Paychex Inc",124.67,0.28,+0.23%,125.28,123.69,1012300,2023-08-03
PCAR,"Paccar Inc",84.89,-1.18,-1.37%,85.93,83.88,2929100,2023-08-03
