Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
DXCM,"Dexcom Inc",106.72,0.07,+0.07%,106.36,107.74,105.04,1428100,2023-01-27
EA,"Electronic Arts Inc",128.87,-0.27,-0.21%,129.14,130.57,128.79,1786200,2023-01-27
EBAY,"Ebay Inc",49,-0.16,-0.33%,48.97,49.7,48.88,3901400,2023-01-27
EBC,"Eastern Bankshares Inc",16.01,-1.58,-8.98%,17.01,17.04,15.25,3509500,2023-01-27
EBTC,"Enterprise Bancorp",34.37,-1.13,-3.18%,34.82,34.82,33.64,43500,2023-01-27
ECPG,"Encore Capital Group",54.73,-0.22,-0.40%,55.02,55.41,54.41,147800,2023-01-27
ECX,"Ecarx Holdings Inc Cl A",6.93,-0.11,-1.56%,7.03,7.03,6.93,3200,2023-01-27
EDIT,"Editas Medicine",9.57,0.5,+5.51%,8.99,9.77,8.99,1446000,2023-01-27
EEFT,"Euronet Worldwide",111.64,-0.95,-0.84%,112.49,113.55,111.15,205400,2023-01-27
EFSC,"Enterprises Finl Svc",51.85,-0.08,-0.15%,51.86,52.14,51.61,113500,2023-01-27
EGBN,"Eagle Bancorp Inc",46.07,0.03,+0.07%,46.18,46.46,45.88,273400,2023-01-27
ELOX,"Eloxx Pharmaceuticals Inc",4.18,-0.08,-1.88%,4.24,4.25,4.08,11900,2023-01-27
EMBC,"Embecta Corp",27.4,0.52,+1.93%,26.83,27.64,26.38,797400,2023-01-27
ENER,"Accretion Acquisition Corp",10.17,0,0.00%,10.17,10.18,10.17,1023800,2023-01-25
ENPH,"Enphase Energy Inc",210.09,2.07,+1.00%,206.65,213.59,204.67,3731400,2023-01-27
ENSG,"The Ensign Group IN",91.38,-0.69,-0.75%,91.74,91.89,90.31,265400,2023-01-27
ENTA,"Enanta Pharmaceutica",52.02,0.51,+0.99%,51.34,52.2,50.4,104900,2023-01-27
ENTG,"Entegris Inc",80.82,-0.91,-1.11%,80.23,81.92,79.14,1205600,2023-01-27
ENVX,"Enovix Corp",8.14,0.46,+5.99%,7.65,8.25,7.55,5070000,2023-01-27
EQIX,"Equinix Inc",730.22,1.03,+0.14%,725.6,734.58,725.6,268400,2023-01-27
EQRX,"Eqrx Inc",2.43,0.09,+3.85%,2.33,2.47,2.33,1548800,2023-01-27
ERAS,"Erasca Inc",4.04,0.13,+3.32%,3.9,4.11,3.9,1001900,2023-01-27
ERIC,"Ericsson ADR",5.82,-0.05,-0.85%,5.79,5.84,5.76,9869000,2023-01-27
ERIE,"Erie Indemnity Company",242.9,-7.71,-3.08%,251.42,251.42,242,69300,2023-01-27
ESGR,"Enstar Group Ltd",239,-6.43,-2.62%,244,244,239,33900,2023-01-27
ESLT,"Elbit Systems Ltd",165.01,0.2,+0.12%,164.8,166.8,164.15,39600,2023-01-27
ESTA,"Establishment Labs Holdings Inc",66.02,-1.37,-2.03%,67.39,68.5,66.02,81000,2023-01-27
ETNB,"89Bio Inc",11.5,-0.09,-0.78%,11.44,11.77,11.35,437400,2023-01-27
ETSY,"Etsy Inc",137.8,3.26,+2.42%,131.43,139.09,129.3,3044600,2023-01-27
EVBG,"Everbridge Inc",32.63,1.01,+3.19%,31.45,33.09,31,341100,2023-01-27
EVCM,"Evercommerce Inc",10.49,0.43,+4.27%,9.94,10.58,9.94,189200,2023-01-27
EVLO,"Evelo Biosciences Inc",1.04,0.02,+1.96%,1.01,1.07,1.01,60900,2023-01-27
EVOP,"Evo Payments Inc Cl A",33.89,-0.01,-0.03%,33.9,33.9,33.88,109000,2023-01-27
EVRG,"Evergy Inc",61.74,0.34,+0.55%,61.34,61.96,61.05,969000,2023-01-27
EWBC,"East West Bancorp",75.94,1.32,+1.77%,75.02,77.08,75.02,1377300,2023-01-27
EXAS,"Exact Sciences Cor",67.48,2.44,+3.75%,64.15,67.59,64,1944400,2023-01-27
EXC,"Exelon Corp",41.69,0.09,+0.22%,41.51,41.81,41.28,4773100,2023-01-27
EXEL,"Exelixis Inc",17.47,-0.24,-1.36%,17.7,17.8,17.47,1597900,2023-01-27
EXLS,"Exlservice Holdings",170.01,-1.88,-1.09%,172.28,172.54,169.85,75800,2023-01-27
EXPD,"Expeditors Intl",107.72,-0.49,-0.45%,108.32,109.57,107.64,873800,2023-01-27
EXPE,"Expedia Group Inc",116.18,-0.55,-0.47%,116.27,117.99,115.65,1740100,2023-01-27
EXPI,"Exp Realty International",16.85,0.91,+5.71%,15.82,17.28,15.81,2422000,2023-01-27
EXPO,"Exponent Inc",101.16,-0.31,-0.31%,101.04,101.97,100.35,93200,2023-01-27
EXTR,"Extreme Networks",17.51,-0.06,-0.34%,17.53,18.19,17.25,2857700,2023-01-27
EYE,"National Vision Holdings Inc",40.37,0.29,+0.72%,40.02,40.91,39.69,278100,2023-01-27
FA,"First Advantage Corp",13.7,0.17,+1.26%,13.45,13.86,13.44,241400,2023-01-27
FANG,"Diamondback Energy",150.96,1.07,+0.71%,150,152.79,149.56,1632600,2023-01-27
FAST,"Fastenal Company",50.25,0.64,+1.29%,49.53,50.53,49.46,2519700,2023-01-27
FATE,"Fate Therapeutics",5.92,0.62,+11.70%,5.29,6.01,5.25,2770700,2023-01-27
FAZE,"Faze Holdings Inc.",0.745,-0.005,-0.67%,0.74,0.78,0.7102,1399800,2023-01-27
FBNC,"First Bancorp [Nc]",38.41,0.27,+0.71%,38.21,38.58,37.92,86700,2023-01-27
FBRX,"Forte Biosciences Inc",1.01,0,0.00%,0.98,1.02,0.98,47600,2023-01-27
FCEL,"Fuelcell Energy Inc",3.6,0.17,+4.96%,3.4,3.64,3.37,10198100,2023-01-27
FCFS,"Firstcash Holdings Inc",90.53,-0.58,-0.64%,91.11,91.83,90.41,167600,2023-01-27
FCNCA,"First Citizens Bancs",769.52,1.59,+0.21%,762.3,774.09,748.77,80700,2023-01-27
FELE,"Franklin Electric Company",87.33,0.96,+1.11%,86.31,87.92,86.15,101000,2023-01-27
FFBC,"First Finl Bncp [Oh]",24.26,0.88,+3.76%,23.75,24.71,23.72,558400,2023-01-27
FFIN,"First Finl Bkshs Inc",34.94,0.49,+1.42%,34.61,35.02,34.37,303200,2023-01-27
FFIV,"F5 Inc",147.77,-0.04,-0.03%,147.3,149.48,146.96,392200,2023-01-27
FGEN,"Fibrogen Inc CS",21.75,-0.36,-1.63%,22.09,22.5,21.64,487800,2023-01-27
FHB,"First Hawaiian Inc",26.75,1.31,+5.15%,26.35,27.12,25.66,971800,2023-01-27
FIBK,"First Interstate Ban",33.62,-4.09,-10.85%,36.67,36.67,33.41,2955900,2023-01-27
FIP,"Ftai Infrastructure Inc",3.28,0.04,+1.23%,3.21,3.34,3.2,213800,2023-01-27
FISV,"Fiserv Inc",106.49,0.23,+0.22%,106.04,107.15,105.93,2091700,2023-01-27
FITB,"Fifth Third Bancorp",36.1,0.08,+0.22%,35.98,36.31,35.86,3644200,2023-01-27
FIVE,"Five Below Inc",195.23,1.58,+0.82%,193.13,196.45,192.57,549400,2023-01-27
FIVN,"Five9 Inc",78.16,-0.32,-0.41%,77.49,78.99,75.76,1265100,2023-01-27
FIZZ,"Natl Beverage Cp",43.03,-1.08,-2.45%,43.85,43.96,42.79,94400,2023-01-27
FLEX,"Flextronics Intl Ltd",23.54,-0.39,-1.63%,23.92,23.99,23.35,7498000,2023-01-27
FLNC,"Fluence Energy Inc Cl A",22.76,1.59,+7.49%,21.01,23.25,20.54,1201000,2023-01-27
FLYW,"Flywire Corp Voting",26.96,0.37,+1.39%,26.42,27.21,26.19,554000,2023-01-27
FOCS,"Focus Financial Partners Inc Cl A",44.35,-0.03,-0.07%,44.1,44.61,43.94,122100,2023-01-27
FOLD,"Amicus Therapeutics",12.83,-0.34,-2.58%,13.11,13.21,12.79,1783900,2023-01-27
FORM,"Formfactor Inc",28.54,-0.22,-0.76%,28.13,28.64,27.74,891000,2023-01-27
FORR,"Forrester Resrch",37.15,0.52,+1.42%,36.74,37.45,36.25,29600,2023-01-27
FOX,"Fox Corp Cl B",31.62,-0.1,-0.32%,31.58,31.8,31.45,470400,2023-01-27
FOXA,"Fox Corp Cl A",33.85,-0.11,-0.32%,33.93,34.08,33.67,1518500,2023-01-27
FOXF,"Fox Factory Cp",114.28,5.1,+4.67%,108.88,117.65,108.88,380600,2023-01-27
FRG,"Franchise Group Inc",30.94,0.39,+1.28%,30.59,31.16,30.43,272000,2023-01-27
FRHC,"Freedom Holding Corp",65.06,-0.15,-0.23%,65.05,65.52,64.36,151300,2023-01-27
FRME,"First Merchants Corp",40.77,0.4,+0.99%,40.07,41.19,40.07,134000,2023-01-27
FROG,"Jfrog Ltd",26.77,0.81,+3.12%,25.85,26.98,25.72,427900,2023-01-27
FRPT,"Freshpet Inc CS",64.26,2.8,+4.56%,61.31,65.01,61.16,772900,2023-01-27
FRSH,"Freshworks Inc Cl A",16.89,0.94,+5.89%,15.87,16.92,15.86,1689100,2023-01-27
FSLR,"First Solar Inc",179.35,3.92,+2.23%,173.19,180.78,172.38,1730000,2023-01-27
FSV,"Firstsrvce Sub VT Sh",142.94,1.64,+1.16%,141.33,143.76,141,26300,2023-01-27
FTAI,"Ftai Aviation Ltd",22.59,0.23,+1.03%,22.19,22.68,22.01,317000,2023-01-27
FTEK,"Fuel Tech Inc",1.56,-0.045,-2.80%,1.55,1.61,1.52,61000,2023-01-27
FTNT,"Fortinet Inc",52.7,-0.51,-0.96%,51.9,53.13,51.71,5257000,2023-01-27
FULC,"Fulcrum Therapeutics Inc",12.87,0.3,+2.39%,12.66,12.89,12.4,483100,2023-01-27
FULT,"Fulton Financial Cor",16.18,0.01,+0.06%,16.17,16.34,16.12,628300,2023-01-27
FUTU,"Futu Holdings Ltd ADR",54.19,-0.32,-0.59%,54.1,54.57,52.7,1481100,2023-01-27
FUV,"Arcimoto Inc",2.22,0.06,+2.78%,2.06,2.48,2.06,2303900,2023-01-27
FWONA,"Liberty Media F1 Series A",63.22,0.05,+0.08%,62.9,63.48,62.83,66500,2023-01-27
FWONK,"Liberty Media F1 Series K",70.2,0.03,+0.04%,69.77,70.64,69.77,544100,2023-01-27
FWRD,"Foward Air Corp",105.56,0.96,+0.92%,104.75,107.58,104.48,86500,2023-01-27
FYBR,"Frontier Communications Parent Inc",29.61,0.65,+2.24%,28.89,29.62,28.84,776500,2023-01-27
GABC,"German Amer Bncp Inc",37.15,0.25,+0.68%,36.84,37.35,36.84,37800,2023-01-27
GALT,"Galectin Therapeutic",1.11,0,0.00%,1.11,1.13,1.08,94500,2023-01-27
GATE,"Marblegate Acquisition Corp Cl A",10.09,0.02,+0.20%,10.09,10.09,10.09,800,2023-01-27
GDEN,"Golden Entmt",39.31,-1,-2.48%,40.31,40.31,39.25,115900,2023-01-27
GDS,"Gds Holdings Ltd ADR",26.38,0.25,+0.96%,26,26.83,25.61,1352200,2023-01-27
GEN,"Gen Digital Inc",22.84,0.13,+0.57%,22.67,22.92,22.51,2069800,2023-01-27
GFS,"Globalfoundries Inc",59.24,-0.9,-1.50%,59.23,59.95,59.08,1336800,2023-01-27
GH,"Guardant Health Inc",31.48,0.41,+1.30%,30.74,31.88,30.58,1001500,2023-01-27
GHRS,"Gh Research Plc",9.53,0.28,+3.03%,9.33,9.7,9.33,3800,2023-01-27
GIII,"G-III Apparel Gp",16.34,0.24,+1.49%,16.04,16.38,16,276900,2023-01-27
GILD,"Gilead Sciences Inc",83.73,0.11,+0.13%,83.33,83.97,83.11,4108400,2023-01-27
GLBE,"Global-E Online Ltd",28.36,1.62,+6.06%,26.28,28.65,26.28,1080700,2023-01-27
GLNG,"Golar Lng Ltd",23.38,0.1,+0.43%,23.24,23.58,23.13,563500,2023-01-27
GLPI,"Gaming & Leisure",52.95,0.06,+0.11%,53,53.08,52.57,985500,2023-01-27
GMAB,"Genmab A/S ADR",38.87,0.19,+0.49%,38.6,39.04,38.52,578300,2023-01-27
GNTX,"Gentex Corp",28.38,-0.81,-2.77%,29.17,29.38,28.01,2543000,2023-01-27
GO,"Grocery Outlet Holding Corp",29.88,0.37,+1.25%,29.44,30.1,29.36,520800,2023-01-27
GOEV,"Canoo Inc",1.38,0.19,+15.97%,1.17,1.47,1.15,35545102,2023-01-27
GOGL,"Golden Ocean Gp",9.33,0.23,+2.53%,9.1,9.38,9.09,1916800,2023-01-27
GOGO,"Gogo Inc",16.61,-0.03,-0.18%,16.67,16.81,16.37,319100,2023-01-27
GOOG,"Alphabet Cl C",100.71,1.55,+1.56%,99.05,101.58,98.97,29020301,2023-01-27
GOOGL,"Alphabet Cl A",99.37,1.85,+1.90%,97.31,100.32,97.31,33879699,2023-01-27
GPRE,"Green Plains Inc",31.2,0.06,+0.19%,31.05,32.04,30.63,388700,2023-01-27
GRAB,"Grab Holdings Ltd Cl A",3.71,0.08,+2.20%,3.63,3.77,3.61,26018199,2023-01-27
GRFS,"Grifols S.A. ADR",9.23,0.07,+0.76%,9.13,9.24,9.13,497700,2023-01-27
GRNQ,"Greenpro Capital Corp",1.64,0.0401,+2.51%,1.62,1.64,1.54,25800,2023-01-27
GROM,"Grom Social Enterprises Inc",2.05,0.17,+9.04%,1.87,2.59,1.86,6375400,2023-01-27
GRRR,"Gorilla Technology Group Inc",6.77,-0.28,-3.97%,6.96,7.07,6.77,16300,2023-01-27
GSHD,"Goosehead Insurance Inc Cl A",36.83,0.14,+0.38%,36.46,37.32,35.62,138700,2023-01-27
GT,"Goodyear Tire Rubber",11.1,-0.42,-3.65%,10.99,11.18,10.66,6910600,2023-01-27
GTLB,"Gitlab Inc Cl A",51.8,2.15,+4.33%,49.04,52.9,48.6,2368700,2023-01-27
HAIN,"Hain Celestial Group",19.82,0.77,+4.04%,19.1,20.13,19.02,1041800,2023-01-27
HALO,"Halozyme Therapeutic",50.71,-2.57,-4.82%,53.23,53.33,49.63,1451600,2023-01-27
HAS,"Hasbro Inc",58.61,-5.17,-8.11%,59.84,61.69,58.41,7005700,2023-01-27
HBAN,"Huntington Bcshs",15.01,0.09,+0.60%,14.91,15.06,14.9,11921700,2023-01-27
HCP,"Hashicorp Inc Cl A",31.83,1.77,+5.89%,29.84,32.56,29.56,2097100,2023-01-27
HEES,"H&E Equip Services",50.78,0.6,+1.20%,49.91,51,49.75,172500,2023-01-27
HELE,"Helen of Troy Ltd",110.84,2.2,+2.03%,108.47,111.85,108.17,190000,2023-01-27
HLIT,"Harmonic Inc",14.75,-0.06,-0.41%,14.85,14.85,14.47,969200,2023-01-27
HLMN,"Hillman Solutions Corp",9.58,0.29,+3.12%,9.21,9.76,9.21,1098100,2023-01-27
HLNE,"Hamilton Lane Inc Cl A",77.19,1.24,+1.63%,75.76,77.8,75.76,154200,2023-01-27
HLTH,"Cue Health Inc",2.48,0.11,+4.64%,2.3,2.52,2.3,233000,2023-01-27
HMPT,"Home Point Capital Inc",1.71,0.05,+3.01%,1.64,1.75,1.64,11900,2023-01-27
HMST,"Homestreet Inc",29.3,0.38,+1.31%,29.09,29.4,28.7,280200,2023-01-27
HOLX,"Hologic Inc",82.79,-0.14,-0.17%,82.53,82.94,82.02,1446800,2023-01-27
HON,"Honeywell International Inc",208.13,-1.22,-0.58%,207.89,209.83,207.63,2122500,2023-01-27
HOOD,"Robinhood Markets Inc Cl A",10.39,0.75,+7.78%,9.61,10.55,9.59,12460899,2023-01-27
HOPE,"Hope Bancorp Inc",12.57,0.17,+1.37%,12.39,12.58,12.36,634000,2023-01-27
HPK,"Highpeak Energy Inc",29.28,-0.58,-1.94%,29.59,29.97,28.81,283700,2023-01-27
HQY,Healthequity,60.31,1.1,+1.86%,59.29,60.32,58.88,534800,2023-01-27
HRMY,"Harmony Biosciences Holdings Inc",48.57,-0.25,-0.51%,49.17,49.74,48.13,384100,2023-01-27
HSIC,"Henry Schein Inc",86.14,0.63,+0.74%,85.19,86.51,84.59,827700,2023-01-27
HSKA,"Heska Corp",87.39,-0.27,-0.31%,87.37,88.15,86.17,65900,2023-01-27
HST,"Host Marriott Financial Trust",18.63,0.29,+1.58%,18.39,18.75,18.3,6593600,2023-01-27
HTHT,"H World Group Ltd",50.23,-0.74,-1.45%,50.61,50.88,50.04,608600,2023-01-27
HTLD,"Heartland Express",16.63,0.23,+1.40%,16.44,16.91,16.44,145900,2023-01-27
HTLF,"Heartland Finl USA",45.86,0.78,+1.73%,45.11,45.89,45.11,119200,2023-01-27
HTZ,"Hertz Global Holdings Inc",17.57,0.31,+1.80%,17.28,17.72,17.23,2206700,2023-01-27
HUBG,"Hub Group Inc A",83.59,1.01,+1.22%,82.69,85.42,82.69,131700,2023-01-27
HURN,"Huron Consulting",67.73,-1.18,-1.71%,68.94,70.21,67.66,104000,2023-01-27
HUT,"Hut 8 Mining Corp",1.95,0.065,+3.45%,1.87,2.04,1.79,9434300,2023-01-27
HWC,"Hancock Whitney Corp",50.18,0.17,+0.34%,50.03,50.47,49.81,264500,2023-01-27
HYZN,"Hyzon Motors Inc",2.17,0.13,+6.37%,1.99,2.19,1.97,1223600,2023-01-27
HZNP,"Horizon Therapeutics",110.63,-0.62,-0.56%,111.2,111.34,110.62,4600100,2023-01-27
IAC,"Iac Inc",56.09,0.17,+0.30%,55.61,56.56,54.86,1033000,2023-01-27
IART,"Integra Lifesciences",58.23,1.39,+2.45%,57.35,59.22,57,643300,2023-01-27
IAS,"Integral Ad Science Holding Corp",10.45,0.09,+0.87%,10.28,10.58,10.21,177200,2023-01-27
IBKR,"Interactive Brokers",77.51,-1.39,-1.76%,78.96,78.96,76.55,1006000,2023-01-27
IBOC,"Intl Bancshares",45.31,0.4,+0.89%,44.79,45.37,44.6,191600,2023-01-27
IBRX,"Immunitybio Inc",4.01,0.06,+1.39%,3.9,4.09,3.9,1023800,2023-01-27
IBTX,"Independent Bank Group",59.29,-0.01,-0.02%,59.26,59.57,58.45,152200,2023-01-27
ICFI,"Icf International",98.9,-2.25,-2.22%,101.18,101.53,98.77,56900,2023-01-27
ICLR,"Icon Plc",228.24,-2.81,-1.22%,228.65,229.95,226.8,367100,2023-01-27
ICUI,"I C U Medical Inc",192.48,5.33,+2.85%,187.35,192.64,184.68,225700,2023-01-27
IDCC,"Interdigital Inc",69.5,0.87,+1.27%,69,69.86,68.74,440500,2023-01-27
IDXX,"Idexx Laboratories",487,0,0.00%,483.45,488.27,479.75,435600,2023-01-27
IEP,"Icahn Enterprises",53.85,0.2,+0.37%,53.74,54.01,53.57,389500,2023-01-27
ILMN,"Illumina Inc",214.03,1.25,+0.59%,210.23,215.09,207.83,1137200,2023-01-27
IMKTA,"Ingles Markets Inc",92.22,-2.43,-2.57%,94.84,94.84,92.17,71900,2023-01-27
IMPL,"Impel Pharmaceuticals Inc",3.59,0.15,+4.36%,3.36,3.6,3.36,8000,2023-01-27
IMVT,"Immunovant Inc",17.72,0.12,+0.68%,17.39,18,17.38,448700,2023-01-27
INBK,"First Internet Bcp",25.62,1.14,+4.66%,24.52,25.89,24.52,53300,2023-01-27
INBX,"Inhibrx Inc",27.14,0.34,+1.27%,26.83,27.73,24.22,230200,2023-01-27
INCY,"Incyte Corp",85.7,-0.31,-0.36%,85.76,86.08,85.42,931500,2023-01-27
INDB,"Independent Bk Corp",77.56,-0.62,-0.79%,78.23,78.96,77.41,210300,2023-01-27
INFN,"Infinera Corp",7.46,-0.04,-0.53%,7.48,7.53,7.3,1098800,2023-01-27
INMB,"Inmune Bio Inc",8.35,0.09,+1.09%,8.38,8.5,8.02,51100,2023-01-27
INMD,"Inmode Ltd",35.48,0.56,+1.60%,34.56,35.83,34.56,782700,2023-01-27
INO,"Inovio Pharma",1.68,0.02,+1.20%,1.66,1.71,1.64,2343600,2023-01-27
INSM,"Insmed Inc",21.69,0.23,+1.07%,21.4,21.92,21.4,2287500,2023-01-27
INTC,"Intel Corp",28.16,-1.93,-6.41%,27.07,28.24,26.78,148548094,2023-01-27
INTU,"Intuit Inc",422.62,10.07,+2.44%,408.32,428.7,407.27,1724900,2023-01-27
INVA,"Innoviva Inc",12.69,0.01,+0.08%,12.67,12.81,12.59,485900,2023-01-27
INVZ,"Innoviz Technologies Ltd",5.33,0.21,+4.10%,5.07,5.43,5.05,1853300,2023-01-27
IONS,"Ionis Pharmaceuticals",40.02,0.64,+1.63%,39.43,40.2,39.15,487100,2023-01-27
IOSP,"Innospec Inc",109.87,-1.11,-1.00%,110.96,111.21,109.27,28100,2023-01-27
IOVA,"Iovance Biotherapeutics Inc",8.16,0.47,+6.11%,8.24,8.43,7.92,7545700,2023-01-27
IPAR,"Inter Parfums Inc",112.99,0.38,+0.34%,112.21,113.8,111.19,67300,2023-01-27
IPGP,"Ipg Photonics Corp",111.45,0.58,+0.52%,110.48,111.65,110.12,139700,2023-01-27
IQ,"Iqiyi Inc ADR",6.24,-0.16,-2.50%,6.39,6.49,6.02,15878400,2023-01-27
IRBT,"Irobot Corp",45.36,-0.22,-0.48%,45.44,46,44.98,661000,2023-01-27
IRDM,"Iridium Comm Inc",59.05,-0.11,-0.19%,59.09,59.76,58.78,343700,2023-01-27
IRTC,"Irhythm Technologies Inc",100.31,3.08,+3.17%,97.05,101.61,96.75,197300,2023-01-27
IRWD,"Ironwood Pharmaceuti",11.49,0.18,+1.59%,11.33,11.51,11.31,1097300,2023-01-27
ISEE,"Iveric Bio Inc",22.65,0.81,+3.71%,21.74,22.79,21.68,2221900,2023-01-27
ISRG,"Intuitive Surg Inc",247.26,-3.29,-1.31%,248.58,250.21,246.89,1568600,2023-01-27
ISTR,"Investar Holding",21.3,0.1,+0.47%,21.72,21.72,21.19,37100,2023-01-27
ITCI,"Intra-Cellular Ther",47.75,-1.02,-2.09%,48.51,49.29,47.74,583300,2023-01-27
ITRI,"Itron Inc",56.44,1.17,+2.12%,54.93,56.65,54.68,245300,2023-01-27
JACK,"Jack IN The Box Inc",75.56,0.7,+0.94%,74.89,75.72,74.26,308800,2023-01-27
JAMF,"Jamf Holding Corp",19.38,-0.12,-0.62%,19.31,19.58,19.31,527300,2023-01-27
JAZZ,"Jazz Pharma Plc",155.57,0.94,+0.61%,155.46,156.81,153.64,366000,2023-01-27
JBHT,"J B Hunt Transport",191.61,2.89,+1.53%,187.47,194.28,187.47,702700,2023-01-27
JBLU,"Jetblue Airways Cp",7.97,-0.38,-4.55%,8.28,8.29,7.97,14351200,2023-01-27
JD,"Jd.com Inc ADR",63.74,0.63,+1.00%,64.2,64.46,62.88,5667300,2023-01-27
JJSF,"J J Snack Foods",149.64,-0.79,-0.53%,149.76,150.2,147.7,52100,2023-01-27
JKHY,"Jack Henry & Assoc",180.51,-0.8,-0.44%,180.84,181.57,179.93,322300,2023-01-27
JRVR,"James River Gp HD",21.6,-0.12,-0.55%,21.63,21.75,21.23,106000,2023-01-27
KALU,"Kaiser Aluminum",87.09,-2.09,-2.34%,88.62,89.38,86.93,51300,2023-01-27
KC,"Kingsoft Cloud Holdings Ltd ADR",5.43,0.3,+5.85%,5.12,5.6,5.03,2500200,2023-01-27
KDP,"Keurig Dr Pepper Inc",34.7,-0.23,-0.66%,34.85,34.89,34.53,6367100,2023-01-27
KELYA,"Kelly Svcs Cl A",17.6,0.07,+0.40%,17.37,17.78,17.37,75100,2023-01-27
KFRC,"Kforce Inc",55.6,-0.24,-0.43%,55.44,56.1,55.44,67400,2023-01-27
KHC,"Kraft Heinz Company",39.69,0.03,+0.08%,39.63,39.76,39.08,5215300,2023-01-27
KIDS,"Orthopediatrics Corp",47.38,1.72,+3.77%,45.42,47.5,45.14,183500,2023-01-27
KLAC,"K L A-Tencor Corp",399.37,-29.39,-6.85%,405,410.51,395.29,2385400,2023-01-27
KLIC,"Kulicke and Soffa",51.66,-1.14,-2.16%,51.89,52.23,51.19,301200,2023-01-27
KNBE,"Knowbe4 Inc Cl A",24.86,-0.01,-0.04%,24.86,24.87,24.84,565000,2023-01-27
KRNT,"Kornit Digital Ord",24.64,1.18,+5.03%,23.31,25.19,23.3,436700,2023-01-27
KROS,"Keros Therapeutics Inc",58.02,0.19,+0.33%,57.6,59.53,57.51,193100,2023-01-27
KRTX,"Karuna Therapeutics Inc",196.88,0.8,+0.41%,194.99,202.98,193.64,289900,2023-01-27
KRYS,"Krystal Biotech Inc",84.22,0.24,+0.29%,83.82,85.21,82.63,97800,2023-01-27
KTOS,"Kratos Defns",11.25,0.26,+2.37%,10.98,11.34,10.95,489300,2023-01-27
KURA,"Kura Oncology",13.64,-0.37,-2.64%,13.89,14.46,13.59,1132100,2023-01-27
KVSC,"Khosla Ventures Acquisition III Cl A",10.06,-0.01,-0.07%,10.07,10.07,10.06,59300,2023-01-27
KYMR,"Kymera Therapeutics Inc",36.85,1.37,+3.86%,35.24,37.6,34.68,549200,2023-01-27
LAMR,"Lamar Advertis A",104.6,0.39,+0.37%,104.11,105.25,103.84,360800,2023-01-27
LANC,"Lancaster Colony Cor",191.34,-2.64,-1.36%,193.61,193.92,189.81,91300,2023-01-27
LAUR,"Laureate Education Inc",11,0,0.00%,11.03,11.03,10.84,737900,2023-01-27
LAZR,"Luminar Technologies Inc",6.78,0.43,+6.77%,6.43,7.04,6.28,9454100,2023-01-27
LBRDA,"Liberty Broadbd A",91.72,-3.13,-3.30%,93.95,94.5,91.58,221800,2023-01-27
LBRDK,"Liberty Broadbd C",91.52,-2.69,-2.86%,93.58,94.04,91.37,630900,2023-01-27
LBTYA,"Liberty Global Ord A",21.39,-0.06,-0.28%,21.56,21.56,21.32,765300,2023-01-27
LBTYK,"Liberty Global Ord C",22.14,0.04,+0.18%,21.96,22.24,21.96,1054700,2023-01-27
LCID,"Lucid Group Inc",12.87,3.87,+43.00%,8.99,17.81,8.91,208145203,2023-01-27
LECO,"Lincoln Elec Holdings",163.1,2.39,+1.49%,160.13,163.96,160.09,391200,2023-01-27
LEGN,"Legend Biotech Corp ADR",52.71,-1.13,-2.10%,55.04,56.19,51.12,1488200,2023-01-27
LESL,"Leslie's Inc",15.21,0.77,+5.33%,14.45,15.26,14.42,2081600,2023-01-27
LFST,"Lifestance Health Group Inc",5.54,0.27,+5.12%,5.25,5.65,5.23,476900,2023-01-27
LFUS,"Littelfuse Inc",253.44,0.46,+0.18%,252.08,256.37,250.2,63900,2023-01-27
LGIH,"LGI Homes Inc",110.63,0.45,+0.41%,109.57,111.9,109.57,136300,2023-01-27
LGND,"Ligand Pharm",70.29,0.57,+0.82%,69.98,71.89,69.98,62700,2023-01-27
LHCG,"LHC Group Inc",156.74,-1.13,-0.72%,158.12,158.68,156.43,269600,2023-01-27
LI,"Li Auto Inc ADR",24.97,-0.25,-0.99%,24.92,26.08,24.53,10962200,2023-01-27
LILAK,"Liberty Latin America Cl C",9.66,-0.16,-1.63%,9.81,9.85,9.63,829600,2023-01-27
LILM,"Lilium N.V.",1.29,0.01,+0.78%,1.3,1.31,1.25,1839600,2023-01-27
LITE,"Lumentum Holdings",60.3,0.43,+0.72%,59.8,60.67,59.33,511100,2023-01-27
LIVN,"Livanova Plc OR Sh",55.28,-0.42,-0.75%,55.63,56.42,55.26,287100,2023-01-27
LKFN,"Lakeland Finl Corp",68.04,-0.39,-0.57%,68,69.15,67.88,109500,2023-01-27
LKQ,"LKQ Corp",57.62,0.03,+0.05%,57.41,57.8,57.32,862000,2023-01-27
LMFA,"Lm Funding America Inc",0.7429,0.0125,+1.71%,0.7329,0.7429,0.7129,55600,2023-01-27
LNT,"Alliant Energy Corp",54.42,-0.03,-0.06%,54.3,54.75,54.01,1421500,2023-01-27
LNTH,"Lantheus Holdings",56.2,0.36,+0.64%,55.57,56.72,55.05,596500,2023-01-27
LNW,"Light & Wonder Inc",64.7,-0.45,-0.69%,65.01,65.74,64.59,209800,2023-01-27
LOGI,"Logitech Int S.A.",59.29,0.29,+0.49%,58.45,59.71,58.42,750600,2023-01-27
