Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
MS,"Morgan Stanley",83.6,0.78,+0.94%,83.66,82.565,7395300,2023-12-12
MSFT,"Microsoft Corp",374.38,3.08,+0.83%,374.42,370.46,24838201,2023-12-12
NEE,"Nextera Energy",59.52,-0.19,-0.32%,59.76,58.08,9931100,2023-12-12
NFLX,"Netflix Inc",463,3.11,+0.68%,465.61,459.2,3302600,2023-12-12
NKE,"Nike Inc",119.64,1.03,+0.87%,119.99,118.58,7378300,2023-12-12
NVDA,"Nvidia Corp",476.57,10.3,+2.21%,476.66,460.46,37238602,2023-12-12
ORCL,"Oracle Corp",100.81,-14.32,-12.44%,104.95,100.69,57666400,2023-12-12
PEP,"Pepsico Inc",168.47,0.65,+0.39%,169.28,167.71,4515800,2023-12-12
PFE,"Pfizer Inc",28.58,-0.060000000000002,-0.21%,28.86,28.35,48587500,2023-12-12
PG,"Procter & Gamble Company",145.94,0.12,+0.08%,146.23,145.08,6069200,2023-12-12
PM,"Philip Morris International Inc",92.88,-0.11,-0.12%,93.015,92.16,4038200,2023-12-12
PYPL,"Paypal Holdings",58.89,-0.15,-0.25%,59.39,58.13,13845500,2023-12-12
QCOM,"Qualcomm Inc",136.68,0.58,+0.43%,137.23,135.5,7380300,2023-12-12
RTX,"Rtx Corp",81.04,-0.84999999999999,-1.04%,81.575,80.91,6811200,2023-12-12
SBUX,"Starbucks Corp",98.15,0.03,+0.03%,98.6,97.43,6313800,2023-12-12
SCHW,"The Charles Schwab Corp",64.57,0.55,+0.86%,64.625,63.59,8274200,2023-12-12
SO,"Southern Company",70.47,-0.89,-1.25%,71.49,70.13,4375900,2023-12-12
SPG,"Simon Property Group",134.49,-0.28999999999999,-0.22%,135.1204,134.1801,1330600,2023-12-12
T,"AT&T Inc",16.41,-0.21,-1.26%,16.58,16.34,41348800,2023-12-12
TGT,"Target Corp",135.66,-1.1,-0.80%,136.91,135.23,3352100,2023-12-12
TMO,"Thermo Fisher Scientific Inc",497.37,2.38,+0.48%,498.51,491.47,1420200,2023-12-12
TMUS,"T-Mobile US",160.44,1.59,+1.00%,161.19,159.02,5049300,2023-12-12
TSLA,"Tesla Inc",237.01,-2.73,-1.14%,238.99,233.87,95328305,2023-12-12
TXN,"Texas Instruments",157.92,-2.05,-1.28%,159.9,157.44,4714500,2023-12-12
UNH,"Unitedhealth Group Inc",545.72,2.0400000000001,+0.38%,547.49,542.65,2706100,2023-12-12
UNP,"Union Pacific Corp",232.91,0.88,+0.38%,234.54,232.53,2427400,2023-12-12
UPS,"United Parcel Service",155.37,-0.41,-0.26%,157.11,154.92,3039900,2023-12-12
USB,"U.S. Bancorp",40.45,-0.079999999999998,-0.20%,40.56,40.13,8818800,2023-12-12
V,"Visa Inc",259.56,3.04,+1.19%,259.72,256.395,5946500,2023-12-12
VZ,"Verizon Communications Inc",37.3,-0.37,-0.98%,37.64,37.17,17096700,2023-12-12
WFC,"Wells Fargo & Company",46.47,0.47,+1.02%,46.76,45.81,19787000,2023-12-12
WMT,"Walmart Inc",151.36,0.12,+0.08%,151.7,150.23,7127300,2023-12-12
XOM,"Exxon Mobil Corp",98.05,-1.57,-1.58%,98.68,97.48,26083964,2023-12-12
"Downloaded from Barchart.com as of 12-12-2023 08:46pm CST"
